Rata_Die,Date,Original,Quantized,Avg030,Avg060,Avg090,Avg120,Avg180,Avg365
736868,2018-06-23,56.3,96.0,92.27,88.53,95.09,100.07,98.63,105.47
736869,2018-06-24,56.3,96.0,92.8,88.4,94.8,100.2,98.48,105.53
736870,2018-06-25,56.3,96.0,93.33,88.27,94.51,100.33,98.34,105.59
736871,2018-06-26,56.3,96.0,93.87,88.13,94.22,100.47,98.19,105.65
736872,2018-06-27,56.3,96.0,94.4,88.0,93.93,100.6,98.05,105.71
736873,2018-06-28,56.3,96.0,94.93,87.87,93.64,100.73,97.91,105.77
736874,2018-06-29,56.3,96.0,95.47,87.73,93.36,100.52,97.76,105.83
736875,2018-06-30,56.3,96.0,96.0,88.0,93.07,100.3,97.62,105.89
736876,2018-07-01,56.3,96.0,96.0,88.27,92.98,100.08,97.47,105.95
736877,2018-07-02,56.0,94.0,95.93,88.5,92.87,99.85,97.43,106.01
736878,2018-07-03,56.0,94.0,95.87,88.73,92.76,99.62,97.39,105.98
736879,2018-07-04,56.0,94.0,95.8,88.97,92.64,99.38,97.36,105.96
736880,2018-07-05,56.0,94.0,95.73,89.2,92.53,99.15,97.32,105.93
736881,2018-07-06,56.0,94.0,95.67,89.43,92.42,98.92,97.28,105.91
736882,2018-07-07,56.0,94.0,95.6,89.67,92.31,98.68,97.24,105.88
736883,2018-07-08,56.0,94.0,95.53,89.9,92.2,98.45,97.2,105.86
736884,2018-07-09,56.0,94.0,95.47,90.13,92.09,98.22,97.16,105.84
736885,2018-07-10,56.0,94.0,95.4,90.37,91.98,97.98,97.12,105.81
736886,2018-07-11,56.0,94.0,95.33,90.6,91.87,97.75,97.08,105.79
736887,2018-07-12,56.0,94.0,95.27,90.83,91.76,97.52,97.04,105.76
736888,2018-07-13,56.0,94.0,95.2,91.07,91.64,97.28,97.01,105.74
736889,2018-07-14,56.0,94.0,95.13,91.3,91.53,97.05,96.97,105.71
736890,2018-07-15,56.0,94.0,95.07,91.53,91.42,96.82,96.93,105.69
736891,2018-07-16,56.0,94.0,95.0,91.77,91.31,96.58,96.89,105.66
736892,2018-07-17,56.0,94.0,94.93,92.0,91.2,96.35,96.85,105.64
736893,2018-07-18,56.0,94.0,94.87,92.23,91.09,96.12,96.81,105.61
736894,2018-07-19,56.0,94.0,94.8,92.47,90.98,95.88,96.77,105.59
736895,2018-07-20,56.0,94.0,94.73,92.7,90.87,95.65,96.73,105.56
736896,2018-07-21,56.0,94.0,94.67,92.93,90.76,95.42,96.69,105.54
736897,2018-07-22,56.0,94.0,94.6,93.17,90.64,95.18,96.66,105.52
736898,2018-07-23,56.0,94.0,94.53,93.4,90.53,94.95,96.62,105.49
736899,2018-07-24,56.0,94.0,94.47,93.63,90.42,94.72,96.58,105.47
736900,2018-07-25,56.0,94.0,94.4,93.87,90.31,94.48,96.54,105.44
736901,2018-07-26,56.0,94.0,94.33,94.1,90.2,94.25,96.5,105.42
736902,2018-07-27,56.0,94.0,94.27,94.33,90.09,94.02,96.46,105.39
736903,2018-07-28,56.0,94.0,94.2,94.57,89.98,93.78,96.42,105.37
736904,2018-07-29,56.0,94.0,94.13,94.8,89.87,93.55,96.38,105.34
736905,2018-07-30,56.0,94.0,94.07,95.03,90.02,93.32,96.34,105.32
736906,2018-07-31,56.0,94.0,94.0,95.0,90.18,93.23,96.42,105.29
736907,2018-08-01,56.5,97.0,94.1,95.02,90.37,93.18,96.52,105.32
736908,2018-08-02,56.5,97.0,94.2,95.03,90.56,93.12,96.61,105.35
736909,2018-08-03,56.5,97.0,94.3,95.05,90.74,93.06,96.71,105.38
736910,2018-08-04,56.5,97.0,94.4,95.07,90.93,93.0,96.8,105.4
736911,2018-08-05,56.5,97.0,94.5,95.08,91.12,92.94,96.89,105.43
736912,2018-08-06,56.5,97.0,94.6,95.1,91.31,92.88,96.99,105.46
736913,2018-08-07,56.5,97.0,94.7,95.12,91.5,92.82,97.08,105.48
736914,2018-08-08,56.5,97.0,94.8,95.13,91.69,92.77,97.18,105.51
736915,2018-08-09,56.5,97.0,94.9,95.15,91.88,92.71,97.27,105.54
736916,2018-08-10,56.5,97.0,95.0,95.17,92.07,92.65,97.37,105.57
736917,2018-08-11,56.5,97.0,95.1,95.18,92.26,92.59,97.46,105.59
736918,2018-08-12,56.5,97.0,95.2,95.2,92.44,92.53,97.56,105.62
736919,2018-08-13,56.5,97.0,95.3,95.22,92.63,92.48,97.65,105.65
736920,2018-08-14,56.5,97.0,95.4,95.23,92.82,92.42,97.74,105.68
736921,2018-08-15,56.5,97.0,95.5,95.25,93.01,92.36,97.84,105.7
736922,2018-08-16,56.5,97.0,95.6,95.27,93.2,92.3,97.93,105.73
736923,2018-08-17,56.5,97.0,95.7,95.28,93.39,92.24,98.03,105.76
736924,2018-08-18,56.5,97.0,95.8,95.3,93.58,92.18,98.12,105.79
736925,2018-08-19,56.5,97.0,95.9,95.32,93.77,92.12,98.22,105.81
736926,2018-08-20,56.5,97.0,96.0,95.33,93.96,92.07,98.31,105.84
736927,2018-08-21,56.5,97.0,96.1,95.35,94.14,92.01,98.41,105.87
736928,2018-08-22,56.5,97.0,96.2,95.37,94.33,91.95,98.5,105.9
736929,2018-08-23,56.5,97.0,96.3,95.38,94.52,91.89,98.59,105.92
736930,2018-08-24,56.5,97.0,96.4,95.4,94.71,91.83,98.69,105.95
736931,2018-08-25,56.5,97.0,96.5,95.42,94.9,91.78,98.78,105.98
736932,2018-08-26,56.5,97.0,96.6,95.43,95.09,91.72,98.88,106.01
736933,2018-08-27,56.5,97.0,96.7,95.45,95.28,91.66,98.97,106.03
736934,2018-08-28,56.5,97.0,96.8,95.47,95.47,91.6,98.83,106.06
736935,2018-08-29,56.5,97.0,96.9,95.48,95.66,91.74,98.69,106.09
736936,2018-08-30,56.5,97.0,97.0,95.5,95.67,91.88,98.56,106.12
736937,2018-08-31,56.5,97.0,97.0,95.55,95.68,92.02,98.42,106.14
736938,2018-09-01,56.5,97.0,97.0,95.6,95.69,92.17,98.28,106.07
736939,2018-09-02,56.5,97.0,97.0,95.65,95.7,92.31,98.14,105.99
736940,2018-09-03,56.5,97.0,97.0,95.7,95.71,92.45,98.0,105.92
736941,2018-09-04,58.5,113.0,97.53,96.02,95.9,92.72,97.95,105.89
736942,2018-09-05,58.5,113.0,98.07,96.33,96.09,93.0,97.9,105.86
736943,2018-09-06,58.5,113.0,98.6,96.65,96.28,93.28,97.85,105.83
736944,2018-09-07,58.5,113.0,99.13,96.97,96.47,93.55,97.8,105.8
736945,2018-09-08,58.5,113.0,99.67,97.28,96.66,93.82,97.75,105.77
736946,2018-09-09,58.5,113.0,100.2,97.6,96.84,94.1,97.7,105.74
736947,2018-09-10,58.5,113.0,100.73,97.92,97.03,94.38,97.65,105.71
736948,2018-09-11,58.5,113.0,101.27,98.23,97.22,94.65,97.6,105.68
736949,2018-09-12,58.5,113.0,101.8,98.55,97.41,94.92,97.55,105.65
736950,2018-09-13,58.5,113.0,102.33,98.87,97.6,95.2,97.5,105.62
736951,2018-09-14,58.5,113.0,102.87,99.18,97.79,95.48,97.45,105.59
736952,2018-09-15,58.5,113.0,103.4,99.5,97.98,95.75,97.4,105.56
736953,2018-09-16,58.5,113.0,103.93,99.82,98.17,96.02,97.35,105.53
736954,2018-09-17,58.5,113.0,104.47,100.13,98.36,96.3,97.3,105.5
736955,2018-09-18,58.5,113.0,105.0,100.45,98.54,96.58,97.25,105.47
736956,2018-09-19,58.5,113.0,105.53,100.77,98.73,96.85,97.2,105.44
736957,2018-09-20,58.5,113.0,106.07,101.08,98.92,97.12,97.15,105.41
736958,2018-09-21,58.5,113.0,106.6,101.4,99.11,97.4,97.1,105.38
736959,2018-09-22,58.5,113.0,107.13,101.72,99.3,97.68,97.05,105.35
736960,2018-09-23,58.5,113.0,107.67,102.03,99.49,97.95,97.0,105.32
736961,2018-09-24,58.5,113.0,108.2,102.35,99.68,98.22,96.95,105.29
736962,2018-09-25,58.5,113.0,108.73,102.67,99.87,98.5,96.9,105.26
736963,2018-09-26,58.5,113.0,109.27,102.98,100.06,98.78,96.85,105.23
736964,2018-09-27,58.5,113.0,109.8,103.3,100.24,99.05,96.8,105.2
736965,2018-09-28,58.5,113.0,110.33,103.62,100.43,99.32,96.75,105.17
736966,2018-09-29,58.5,113.0,110.87,103.93,100.62,99.47,96.8,105.14
736967,2018-09-30,58.5,113.0,111.4,104.2,100.83,99.61,96.85,105.11
736968,2018-10-01,58.8,115.0,112.0,104.5,101.07,99.77,96.91,105.08
736969,2018-10-02,58.8,115.0,112.6,104.8,101.3,99.92,96.97,105.05
736970,2018-10-03,58.8,115.0,113.2,105.1,101.53,100.08,97.03,105.02
736971,2018-10-04,58.8,115.0,113.27,105.4,101.77,100.24,97.09,104.98
736972,2018-10-05,58.8,115.0,113.33,105.7,102.0,100.4,97.16,104.95
736973,2018-10-06,58.8,115.0,113.4,106.0,102.23,100.56,97.22,104.92
736974,2018-10-07,58.8,115.0,113.47,106.3,102.47,100.72,97.28,104.88
736975,2018-10-08,58.8,115.0,113.53,106.6,102.7,100.88,97.34,104.85
736976,2018-10-09,58.8,115.0,113.6,106.9,102.93,101.03,97.4,104.82
736977,2018-10-10,58.8,115.0,113.67,107.2,103.17,101.19,97.46,104.79
736978,2018-10-11,58.8,115.0,113.73,107.5,103.4,101.35,97.52,104.75
736979,2018-10-12,58.8,115.0,113.8,107.8,103.63,101.51,97.58,104.72
736980,2018-10-13,58.8,115.0,113.87,108.1,103.87,101.67,97.64,104.69
736981,2018-10-14,58.8,115.0,113.93,108.4,104.1,101.82,97.71,104.65
736982,2018-10-15,58.8,115.0,114.0,108.7,104.33,101.98,97.77,104.62
736983,2018-10-16,58.8,115.0,114.07,109.0,104.57,102.14,97.83,104.59
736984,2018-10-17,58.8,115.0,114.13,109.3,104.8,102.3,97.89,104.56
736985,2018-10-18,58.8,115.0,114.2,109.6,105.03,102.46,97.95,104.52
736986,2018-10-19,58.8,115.0,114.27,109.9,105.27,102.62,98.01,104.49
736987,2018-10-20,58.8,115.0,114.33,110.2,105.5,102.78,98.07,104.46
736988,2018-10-21,58.8,115.0,114.4,110.5,105.73,102.93,98.13,104.42
736989,2018-10-22,58.8,115.0,114.47,110.8,105.97,103.09,98.19,104.39
736990,2018-10-23,58.8,115.0,114.53,111.1,106.2,103.25,98.26,104.36
736991,2018-10-24,58.8,115.0,114.6,111.4,106.43,103.41,98.32,104.33
736992,2018-10-25,58.8,115.0,114.67,111.7,106.67,103.57,98.38,104.29
736993,2018-10-26,58.8,115.0,114.73,112.0,106.9,103.72,98.44,104.26
736994,2018-10-27,58.8,115.0,114.8,112.3,107.13,103.88,98.5,104.23
736995,2018-10-28,58.8,115.0,114.87,112.6,107.37,104.04,98.69,104.19
736996,2018-10-29,58.8,115.0,114.93,112.9,107.6,104.2,98.89,104.16
736997,2018-10-30,58.8,115.0,115.0,113.2,107.8,104.38,99.08,104.13
736998,2018-10-31,58.8,115.0,115.0,113.5,108.0,104.55,99.28,104.1
736999,2018-11-01,56.8,100.0,114.5,113.55,108.03,104.6,99.39,104.03
737000,2018-11-02,56.8,100.0,114.0,113.6,108.07,104.65,99.5,103.97
737001,2018-11-03,56.8,100.0,113.5,113.38,108.1,104.7,99.61,103.91
737002,2018-11-04,56.8,100.0,113.0,113.17,108.13,104.75,99.72,103.84
737003,2018-11-05,56.8,100.0,112.5,112.95,108.17,104.8,99.83,103.78
737004,2018-11-06,56.8,100.0,112.0,112.73,108.2,104.85,99.94,103.72
737005,2018-11-07,56.8,100.0,111.5,112.52,108.23,104.9,100.06,103.65
737006,2018-11-08,56.8,100.0,111.0,112.3,108.27,104.95,100.17,103.59
737007,2018-11-09,56.8,100.0,110.5,112.08,108.3,105.0,100.28,103.53
737008,2018-11-10,56.8,100.0,110.0,111.87,108.33,105.05,100.39,103.47
737009,2018-11-11,56.8,100.0,109.5,111.65,108.37,105.1,100.5,103.4
737010,2018-11-12,56.8,100.0,109.0,111.43,108.4,105.15,100.61,103.34
737011,2018-11-13,56.8,100.0,108.5,111.22,108.43,105.2,100.72,103.28
737012,2018-11-14,56.8,100.0,108.0,111.0,108.47,105.25,100.83,103.21
737013,2018-11-15,56.8,100.0,107.5,110.78,108.5,105.3,100.94,103.15
737014,2018-11-16,56.8,100.0,107.0,110.57,108.53,105.35,101.06,103.09
737015,2018-11-17,56.8,100.0,106.5,110.35,108.57,105.4,101.17,103.02
737016,2018-11-18,56.8,100.0,106.0,110.13,108.6,105.45,101.28,102.96
737017,2018-11-19,56.8,100.0,105.5,109.92,108.63,105.5,101.39,102.9
737018,2018-11-20,56.8,100.0,105.0,109.7,108.67,105.55,101.5,102.84
737019,2018-11-21,56.8,100.0,104.5,109.48,108.7,105.6,101.61,102.77
737020,2018-11-22,56.8,100.0,104.0,109.27,108.73,105.65,101.72,102.71
737021,2018-11-23,56.8,100.0,103.5,109.05,108.77,105.7,101.83,102.65
737022,2018-11-24,56.8,100.0,103.0,108.83,108.8,105.75,101.94,102.58
737023,2018-11-25,56.8,100.0,102.5,108.62,108.83,105.8,102.06,102.52
737024,2018-11-26,56.8,100.0,102.0,108.4,108.87,105.85,102.17,102.46
737025,2018-11-27,56.8,100.0,101.5,108.18,108.9,105.9,102.28,102.39
737026,2018-11-28,56.8,100.0,101.0,107.97,108.93,105.95,102.3,102.33
737027,2018-11-29,56.8,100.0,100.5,107.75,108.97,105.98,102.32,102.27
737028,2018-11-30,56.8,100.0,100.0,107.5,109.0,106.0,102.34,102.21
737029,2018-12-01,56.8,100.0,100.0,107.25,109.03,106.02,102.37,102.15
737030,2018-12-02,56.8,100.0,100.0,107.0,109.07,106.05,102.39,102.08
737031,2018-12-03,58.4,112.0,100.4,106.95,109.06,106.18,102.48,102.06
737032,2018-12-04,58.4,112.0,100.8,106.9,109.04,106.3,102.57,102.03
737033,2018-12-05,58.4,112.0,101.2,106.85,109.03,106.42,102.66,102.0
737034,2018-12-06,58.4,112.0,101.6,106.8,109.02,106.55,102.74,101.98
737035,2018-12-07,58.4,112.0,102.0,106.75,109.01,106.68,102.83,101.95
737036,2018-12-08,58.4,112.0,102.4,106.7,109.0,106.8,102.92,101.92
737037,2018-12-09,58.4,112.0,102.8,106.65,108.99,106.92,103.01,101.89
737038,2018-12-10,58.4,112.0,103.2,106.6,108.98,107.05,103.1,101.87
737039,2018-12-11,58.4,112.0,103.6,106.55,108.97,107.18,103.19,101.84
737040,2018-12-12,58.4,112.0,104.0,106.5,108.96,107.3,103.28,101.81
737041,2018-12-13,58.4,112.0,104.4,106.45,108.94,107.42,103.37,101.78
737042,2018-12-14,58.4,112.0,104.8,106.4,108.93,107.55,103.46,101.76
737043,2018-12-15,58.4,112.0,105.2,106.35,108.92,107.68,103.54,101.73
737044,2018-12-16,58.4,112.0,105.6,106.3,108.91,107.8,103.63,101.7
737045,2018-12-17,58.4,112.0,106.0,106.25,108.9,107.92,103.72,101.67
737046,2018-12-18,58.4,112.0,106.4,106.2,108.89,108.05,103.81,101.65
737047,2018-12-19,58.4,112.0,106.8,106.15,108.88,108.18,103.9,101.62
737048,2018-12-20,58.4,112.0,107.2,106.1,108.87,108.3,103.99,101.59
737049,2018-12-21,58.4,112.0,107.6,106.05,108.86,108.42,104.08,101.56
737050,2018-12-22,58.4,112.0,108.0,106.0,108.84,108.55,104.17,101.54
737051,2018-12-23,58.4,112.0,108.4,105.95,108.83,108.68,104.26,101.51
737052,2018-12-24,58.4,112.0,108.8,105.9,108.82,108.8,104.34,101.48
737053,2018-12-25,58.4,112.0,109.2,105.85,108.81,108.92,104.43,101.45
737054,2018-12-26,58.4,112.0,109.6,105.8,108.8,109.05,104.52,101.43
737055,2018-12-27,58.4,112.0,110.0,105.75,108.79,109.18,104.61,101.4
737056,2018-12-28,58.4,112.0,110.4,105.7,108.78,109.3,104.7,101.37
737057,2018-12-29,58.4,112.0,110.8,105.65,108.77,109.42,104.8,101.35
737058,2018-12-30,58.4,112.0,111.2,105.6,108.73,109.55,104.9,101.32
737059,2018-12-31,58.4,112.0,111.6,105.8,108.7,109.68,105.0,101.29
737060,2019-01-01,58.4,112.0,112.0,106.0,108.67,109.8,105.1,101.26
737061,2019-01-02,58.4,112.0,112.0,106.2,108.63,109.79,105.2,101.24
737062,2019-01-03,56.2,95.0,111.43,106.12,108.41,109.64,105.21,101.22
737063,2019-01-04,56.2,95.0,110.87,106.03,108.19,109.49,105.21,101.2
737064,2019-01-05,56.2,95.0,110.3,105.95,107.97,109.34,105.22,101.19
737065,2019-01-06,56.2,95.0,109.73,105.87,107.74,109.19,105.22,101.17
737066,2019-01-07,56.2,95.0,109.17,105.78,107.52,109.04,105.23,101.15
737067,2019-01-08,56.2,95.0,108.6,105.7,107.3,108.89,105.23,101.14
737068,2019-01-09,56.2,95.0,108.03,105.62,107.08,108.74,105.24,101.12
737069,2019-01-10,56.2,95.0,107.47,105.53,106.86,108.59,105.24,101.1
737070,2019-01-11,56.2,95.0,106.9,105.45,106.63,108.44,105.25,101.09
737071,2019-01-12,56.2,95.0,106.33,105.37,106.41,108.29,105.26,101.07
737072,2019-01-13,56.2,95.0,105.77,105.28,106.19,108.14,105.26,101.05
737073,2019-01-14,56.2,95.0,105.2,105.2,105.97,107.99,105.27,101.04
737074,2019-01-15,56.2,95.0,104.63,105.12,105.74,107.84,105.27,101.02
737075,2019-01-16,56.2,95.0,104.07,105.03,105.52,107.69,105.28,101.01
737076,2019-01-17,56.2,95.0,103.5,104.95,105.3,107.54,105.28,100.99
737077,2019-01-18,56.2,95.0,102.93,104.87,105.08,107.39,105.29,100.97
737078,2019-01-19,56.2,95.0,102.37,104.78,104.86,107.24,105.29,100.96
737079,2019-01-20,56.2,95.0,101.8,104.7,104.63,107.09,105.3,100.94
737080,2019-01-21,56.2,95.0,101.23,104.62,104.41,106.94,105.31,100.92
737081,2019-01-22,56.2,95.0,100.67,104.53,104.19,106.79,105.31,100.91
737082,2019-01-23,56.2,95.0,100.1,104.45,103.97,106.64,105.32,100.89
737083,2019-01-24,56.2,95.0,99.53,104.37,103.74,106.49,105.32,100.87
737084,2019-01-25,56.2,95.0,98.97,104.28,103.52,106.34,105.33,100.86
737085,2019-01-26,56.2,95.0,98.4,104.2,103.3,106.19,105.33,100.84
737086,2019-01-27,56.2,95.0,97.83,104.12,103.08,106.04,105.34,100.82
737087,2019-01-28,56.2,95.0,97.27,104.03,102.86,105.89,105.33,100.81
737088,2019-01-29,56.2,95.0,96.7,103.95,102.63,105.72,105.32,100.79
737089,2019-01-30,56.2,95.0,96.13,103.87,102.58,105.56,105.31,100.78
737090,2019-01-31,56.2,95.0,95.57,103.78,102.52,105.39,105.29,100.76
737091,2019-02-01,55.5,90.0,94.83,103.42,102.41,105.18,105.26,100.79
737092,2019-02-02,55.5,90.0,94.67,103.05,102.3,104.98,105.22,100.81
737093,2019-02-03,55.5,90.0,94.5,102.68,102.19,104.77,105.18,100.84
737094,2019-02-04,55.5,90.0,94.33,102.32,102.08,104.56,105.14,100.87
737095,2019-02-05,55.5,90.0,94.17,101.95,101.97,104.35,105.1,100.9
737096,2019-02-06,55.5,90.0,94.0,101.58,101.86,104.14,105.06,100.92
737097,2019-02-07,55.5,90.0,93.83,101.22,101.74,103.93,105.02,100.95
737098,2019-02-08,55.5,90.0,93.67,100.85,101.63,103.72,104.98,100.98
737099,2019-02-09,55.5,90.0,93.5,100.48,101.52,103.52,104.94,101.01
737100,2019-02-10,55.5,90.0,93.33,100.12,101.41,103.31,104.91,101.03
737101,2019-02-11,55.5,90.0,93.17,99.75,101.3,103.1,104.87,101.06
737102,2019-02-12,55.5,90.0,93.0,99.38,101.19,102.89,104.83,101.09
737103,2019-02-13,55.5,90.0,92.83,99.02,101.08,102.68,104.79,101.12
737104,2019-02-14,55.5,90.0,92.67,98.65,100.97,102.48,104.75,101.14
737105,2019-02-15,55.5,90.0,92.5,98.28,100.86,102.27,104.71,101.17
737106,2019-02-16,55.5,90.0,92.33,97.92,100.74,102.06,104.67,101.2
737107,2019-02-17,55.5,90.0,92.17,97.55,100.63,101.85,104.63,101.22
737108,2019-02-18,55.5,90.0,92.0,97.18,100.52,101.64,104.59,101.25
737109,2019-02-19,55.5,90.0,91.83,96.82,100.41,101.43,104.56,101.28
737110,2019-02-20,55.5,90.0,91.67,96.45,100.3,101.22,104.52,101.31
737111,2019-02-21,55.5,90.0,91.5,96.08,100.19,101.02,104.48,101.33
737112,2019-02-22,55.5,90.0,91.33,95.72,100.08,100.81,104.44,101.36
737113,2019-02-23,55.5,90.0,91.17,95.35,99.97,100.6,104.4,101.39
737114,2019-02-24,55.5,90.0,91.0,94.98,99.86,100.39,104.36,101.42
737115,2019-02-25,55.5,90.0,90.83,94.62,99.74,100.18,104.32,101.44
737116,2019-02-26,55.5,90.0,90.67,94.25,99.63,99.98,104.28,101.47
737117,2019-02-27,55.5,90.0,90.5,93.88,99.52,99.77,104.24,101.5
737118,2019-02-28,55.5,90.0,90.33,93.52,99.41,99.56,104.21,101.53
737119,2019-03-01,52.3,65.0,89.33,92.73,99.02,99.27,104.03,101.37
737120,2019-03-02,52.3,65.0,88.33,91.95,98.63,98.98,103.85,101.21
737121,2019-03-03,52.3,65.0,87.5,91.17,98.11,98.68,103.58,101.06
737122,2019-03-04,52.3,65.0,86.67,90.67,97.59,98.39,103.32,100.9
737123,2019-03-05,52.3,65.0,85.83,90.17,97.07,98.1,103.05,100.75
737124,2019-03-06,52.3,65.0,85.0,89.67,96.54,97.81,102.78,100.59
737125,2019-03-07,52.3,65.0,84.17,89.17,96.02,97.52,102.52,100.43
737126,2019-03-08,52.3,65.0,83.33,88.67,95.5,97.22,102.25,100.28
737127,2019-03-09,52.3,65.0,82.5,88.17,94.98,96.93,101.98,100.12
737128,2019-03-10,52.3,65.0,81.67,87.67,94.46,96.64,101.72,99.96
737129,2019-03-11,52.3,65.0,80.83,87.17,93.93,96.35,101.45,99.81
737130,2019-03-12,52.3,65.0,80.0,86.67,93.41,96.06,101.18,99.65
737131,2019-03-13,52.3,65.0,79.17,86.17,92.89,95.77,100.92,99.5
737132,2019-03-14,52.3,65.0,78.33,85.67,92.37,95.48,100.65,99.34
737133,2019-03-15,52.3,65.0,77.5,85.17,91.84,95.18,100.38,99.18
737134,2019-03-16,52.3,65.0,76.67,84.67,91.32,94.89,100.12,99.03
737135,2019-03-17,52.3,65.0,75.83,84.17,90.8,94.6,99.85,98.87
737136,2019-03-18,52.3,65.0,75.0,83.67,90.28,94.31,99.58,98.72
737137,2019-03-19,52.3,65.0,74.17,83.17,89.76,94.02,99.32,98.56
737138,2019-03-20,52.3,65.0,73.33,82.67,89.23,93.72,99.05,98.4
737139,2019-03-21,52.3,65.0,72.5,82.17,88.71,93.43,98.78,98.25
737140,2019-03-22,52.3,65.0,71.67,81.67,88.19,93.14,98.52,98.09
737141,2019-03-23,52.3,65.0,70.83,81.17,87.67,92.85,98.25,97.93
737142,2019-03-24,52.3,65.0,70.0,80.67,87.14,92.56,97.98,97.78
737143,2019-03-25,52.3,65.0,69.17,80.17,86.62,92.27,97.72,97.62
737144,2019-03-26,52.3,65.0,68.33,79.67,86.1,91.98,97.45,97.47
737145,2019-03-27,52.3,65.0,67.5,79.17,85.58,91.68,97.18,97.31
737146,2019-03-28,52.3,65.0,66.67,78.67,85.06,91.39,96.92,97.15
737147,2019-03-29,52.3,65.0,65.83,78.17,84.53,91.1,96.65,97.0
737148,2019-03-30,52.3,65.0,65.0,77.67,84.01,90.81,96.37,96.84
737149,2019-03-31,52.3,65.0,65.0,77.17,83.49,90.52,96.09,96.68
737150,2019-04-01,57.5,105.0,66.33,77.33,83.41,90.56,96.04,96.64
737151,2019-04-02,57.5,105.0,67.67,77.58,83.33,90.5,95.98,96.64
737152,2019-04-03,57.5,105.0,69.0,77.83,83.44,90.44,95.93,96.64
737153,2019-04-04,57.5,105.0,70.33,78.08,83.56,90.38,95.87,96.65
737154,2019-04-05,57.5,105.0,71.67,78.33,83.67,90.32,95.82,96.65
737155,2019-04-06,57.5,105.0,73.0,78.58,83.78,90.27,95.76,96.65
737156,2019-04-07,57.5,105.0,74.33,78.83,83.89,90.21,95.71,96.65
737157,2019-04-08,57.5,105.0,75.67,79.08,84.0,90.15,95.65,96.66
737158,2019-04-09,57.5,105.0,77.0,79.33,84.11,90.09,95.59,96.66
737159,2019-04-10,57.5,105.0,78.33,79.58,84.22,90.03,95.54,96.66
737160,2019-04-11,57.5,105.0,79.67,79.83,84.33,89.98,95.48,96.67
737161,2019-04-12,57.5,105.0,81.0,80.08,84.44,89.92,95.43,96.67
737162,2019-04-13,57.5,105.0,82.33,80.33,84.56,89.86,95.37,96.67
737163,2019-04-14,57.5,105.0,83.67,80.58,84.67,89.8,95.32,96.67
737164,2019-04-15,57.5,105.0,85.0,80.83,84.78,89.74,95.26,96.68
737165,2019-04-16,57.5,105.0,86.33,81.08,84.89,89.68,95.21,96.68
737166,2019-04-17,57.5,105.0,87.67,81.33,85.0,89.62,95.15,96.68
737167,2019-04-18,57.5,105.0,89.0,81.58,85.11,89.57,95.09,96.68
737168,2019-04-19,57.5,105.0,90.33,81.83,85.22,89.51,95.04,96.69
737169,2019-04-20,57.5,105.0,91.67,82.08,85.33,89.45,94.98,96.69
737170,2019-04-21,57.5,105.0,93.0,82.33,85.44,89.39,94.93,96.69
737171,2019-04-22,57.5,105.0,94.33,82.58,85.56,89.33,94.87,96.7
737172,2019-04-23,57.5,105.0,95.67,82.83,85.67,89.28,94.82,96.7
737173,2019-04-24,57.5,105.0,97.0,83.08,85.78,89.22,94.76,96.7
737174,2019-04-25,57.5,105.0,98.33,83.33,85.89,89.16,94.71,96.7
737175,2019-04-26,57.5,105.0,99.67,83.58,86.0,89.1,94.65,96.71
737176,2019-04-27,57.5,105.0,101.0,83.83,86.11,89.04,94.59,96.71
737177,2019-04-28,57.5,105.0,102.33,84.08,86.22,88.98,94.54,96.71
737178,2019-04-29,57.5,105.0,103.67,84.33,86.33,88.92,94.48,96.72
737179,2019-04-30,57.5,105.0,105.0,85.0,86.44,88.87,94.51,96.72
737180,2019-05-01,52.4,66.0,103.7,85.02,86.12,88.48,94.32,96.68
737181,2019-05-02,52.4,66.0,102.4,85.03,85.86,88.1,94.13,96.64
737182,2019-05-03,52.4,66.0,101.1,85.05,85.59,87.86,93.94,96.6
737183,2019-05-04,52.4,66.0,99.8,85.07,85.32,87.62,93.76,96.56
737184,2019-05-05,52.4,66.0,98.5,85.08,85.06,87.38,93.57,96.53
737185,2019-05-06,52.4,66.0,97.2,85.1,84.79,87.13,93.38,96.49
737186,2019-05-07,52.4,66.0,95.9,85.12,84.52,86.89,93.19,96.45
737187,2019-05-08,52.4,66.0,94.6,85.13,84.26,86.65,93.0,96.41
737188,2019-05-09,52.4,66.0,93.3,85.15,83.99,86.41,92.81,96.37
737189,2019-05-10,52.4,66.0,92.0,85.17,83.72,86.17,92.62,96.33
737190,2019-05-11,52.4,66.0,90.7,85.18,83.46,85.92,92.43,96.3
737191,2019-05-12,52.4,66.0,89.4,85.2,83.19,85.68,92.24,96.26
737192,2019-05-13,52.4,66.0,88.1,85.22,82.92,85.44,92.06,96.22
737193,2019-05-14,52.4,66.0,86.8,85.23,82.66,85.2,91.87,96.18
737194,2019-05-15,52.4,66.0,85.5,85.25,82.39,84.96,91.68,96.14
737195,2019-05-16,52.4,66.0,84.2,85.27,82.12,84.72,91.49,96.1
737196,2019-05-17,52.4,66.0,82.9,85.28,81.86,84.48,91.3,96.07
737197,2019-05-18,52.4,66.0,81.6,85.3,81.59,84.23,91.11,96.03
737198,2019-05-19,52.4,66.0,80.3,85.32,81.32,83.99,90.92,95.99
737199,2019-05-20,52.4,66.0,79.0,85.33,81.06,83.75,90.73,95.95
