Rata_Die,Date,Original,Quantized,Avg030,Avg060,Avg090,Avg180,Avg365
734275,2011-05-18,60.4,118.0,121.03,123.42,124.0,110.86,98.13
734276,2011-05-19,60.4,118.0,120.8,123.27,123.96,111.03,98.13
734277,2011-05-20,60.4,118.0,120.57,123.12,123.91,111.2,98.13
734278,2011-05-21,60.4,118.0,120.33,122.97,123.87,111.37,98.13
734279,2011-05-22,60.4,118.0,120.1,122.82,123.82,111.54,98.13
734280,2011-05-23,60.4,118.0,119.87,122.67,123.78,111.72,98.13
734281,2011-05-24,60.4,118.0,119.63,122.52,123.73,111.89,98.13
734282,2011-05-25,60.4,118.0,119.4,122.37,123.69,112.06,98.13
734283,2011-05-26,60.4,118.0,119.17,122.22,123.64,112.23,98.13
734284,2011-05-27,60.4,118.0,118.93,122.07,123.6,112.41,98.13
734285,2011-05-28,60.4,118.0,118.7,121.92,123.56,112.58,98.13
734286,2011-05-29,60.4,118.0,118.47,121.77,123.51,112.75,98.13
734287,2011-05-30,60.4,118.0,118.23,121.62,123.41,112.93,98.13
734288,2011-05-31,60.4,118.0,118.0,121.5,123.31,113.12,98.13
734289,2011-06-01,53.5,58.0,116.0,120.38,122.54,112.97,97.98
734290,2011-06-02,53.5,58.0,114.0,119.27,121.78,112.82,97.84
734291,2011-06-03,53.5,58.0,112.0,118.15,121.01,112.67,97.69
734292,2011-06-04,53.5,58.0,110.0,117.03,120.24,112.52,97.54
734293,2011-06-05,53.5,58.0,108.0,115.92,119.48,112.37,97.39
734294,2011-06-06,53.5,58.0,106.0,114.8,118.71,112.22,97.24
734295,2011-06-07,53.5,58.0,104.0,113.68,117.94,112.07,97.1
734296,2011-06-08,53.5,58.0,102.0,112.57,117.18,111.92,96.95
734297,2011-06-09,53.5,58.0,100.0,111.45,116.41,111.77,96.8
734298,2011-06-10,53.5,58.0,98.0,110.33,115.64,111.62,96.65
734299,2011-06-11,53.5,58.0,96.0,109.22,114.88,111.47,96.5
734300,2011-06-12,53.5,58.0,94.0,108.1,114.11,111.32,96.36
734301,2011-06-13,53.5,58.0,92.0,106.98,113.34,111.17,96.21
734302,2011-06-14,53.5,58.0,90.0,105.87,112.58,111.02,96.06
734303,2011-06-15,53.5,58.0,88.0,104.75,111.81,110.87,95.91
734304,2011-06-16,53.5,58.0,86.0,103.63,111.04,110.72,95.76
734305,2011-06-17,53.5,58.0,84.0,102.52,110.28,110.57,95.62
734306,2011-06-18,53.5,58.0,82.0,101.4,109.51,110.42,95.47
734307,2011-06-19,53.5,58.0,80.0,100.28,108.74,110.27,95.32
734308,2011-06-20,53.5,58.0,78.0,99.17,107.98,110.12,95.17
734309,2011-06-21,53.5,58.0,76.0,98.05,107.21,109.97,95.02
734310,2011-06-22,53.5,58.0,74.0,96.93,106.44,109.82,94.88
734311,2011-06-23,53.5,58.0,72.0,95.82,105.68,109.67,94.73
734312,2011-06-24,53.5,58.0,70.0,94.7,104.91,109.52,94.58
734313,2011-06-25,53.5,58.0,68.0,93.58,104.14,109.37,94.43
734314,2011-06-26,53.5,58.0,66.0,92.47,103.38,109.22,94.28
734315,2011-06-27,53.5,58.0,64.0,91.35,102.61,109.07,94.14
734316,2011-06-28,53.5,58.0,62.0,90.23,101.84,108.92,93.99
734317,2011-06-29,53.5,58.0,60.0,89.12,101.08,108.77,93.84
734318,2011-06-30,53.5,58.0,58.0,88.0,100.33,108.62,93.69
734319,2011-07-01,55.3,73.0,58.5,87.25,99.76,108.55,93.67
734320,2011-07-02,55.3,73.0,59.0,86.5,99.18,108.39,93.65
734321,2011-07-03,55.3,73.0,59.5,85.75,98.6,108.23,93.63
734322,2011-07-04,55.3,73.0,60.0,85.0,98.02,108.07,93.61
734323,2011-07-05,55.3,73.0,60.5,84.25,97.44,107.91,93.58
734324,2011-07-06,55.3,73.0,61.0,83.5,96.87,107.74,93.56
734325,2011-07-07,55.3,73.0,61.5,82.75,96.29,107.58,93.54
734326,2011-07-08,55.3,73.0,62.0,82.0,95.71,107.42,93.52
734327,2011-07-09,55.3,73.0,62.5,81.25,95.13,107.26,93.5
734328,2011-07-10,55.3,73.0,63.0,80.5,94.56,107.1,93.47
734329,2011-07-11,55.3,73.0,63.5,79.75,93.98,106.94,93.45
734330,2011-07-12,55.3,73.0,64.0,79.0,93.4,106.78,93.43
734331,2011-07-13,55.3,73.0,64.5,78.25,92.82,106.62,93.41
734332,2011-07-14,55.3,73.0,65.0,77.5,92.24,106.46,93.39
734333,2011-07-15,55.3,73.0,65.5,76.75,91.67,106.29,93.36
734334,2011-07-16,55.3,73.0,66.0,76.0,91.09,106.13,93.34
734335,2011-07-17,55.3,73.0,66.5,75.25,90.51,105.97,93.32
734336,2011-07-18,55.3,73.0,67.0,74.5,89.93,105.81,93.3
734337,2011-07-19,55.3,73.0,67.5,73.75,89.36,105.65,93.28
734338,2011-07-20,55.3,73.0,68.0,73.0,88.78,105.49,93.25
734339,2011-07-21,55.3,73.0,68.5,72.25,88.2,105.33,93.23
734340,2011-07-22,55.3,73.0,69.0,71.5,87.62,105.17,93.21
734341,2011-07-23,55.3,73.0,69.5,70.75,87.04,105.01,93.19
734342,2011-07-24,55.3,73.0,70.0,70.0,86.47,104.84,93.17
734343,2011-07-25,55.3,73.0,70.5,69.25,85.89,104.68,93.15
734344,2011-07-26,55.3,73.0,71.0,68.5,85.31,104.52,93.12
734345,2011-07-27,55.3,73.0,71.5,67.75,84.73,104.36,93.1
734346,2011-07-28,55.3,73.0,72.0,67.0,84.16,104.2,93.08
734347,2011-07-29,55.3,73.0,72.5,66.25,83.58,104.04,93.06
734348,2011-07-30,55.3,73.0,73.0,65.5,83.0,103.88,93.04
734349,2011-07-31,55.3,73.0,73.0,65.75,82.5,103.61,93.01
734350,2011-08-01,51.4,39.0,71.87,65.43,81.62,103.14,92.9
734351,2011-08-02,51.4,39.0,70.73,65.12,80.74,102.68,92.8
734352,2011-08-03,51.4,39.0,69.6,64.8,79.87,102.22,92.7
734353,2011-08-04,51.4,39.0,68.47,64.48,78.99,101.76,92.6
734354,2011-08-05,51.4,39.0,67.33,64.17,78.11,101.3,92.5
734355,2011-08-06,51.4,39.0,66.2,63.85,77.23,100.84,92.41
734356,2011-08-07,51.4,39.0,65.07,63.53,76.36,100.38,92.31
734357,2011-08-08,51.4,39.0,63.93,63.22,75.48,99.92,92.21
734358,2011-08-09,51.4,39.0,62.8,62.9,74.6,99.46,92.11
734359,2011-08-10,51.4,39.0,61.67,62.58,73.72,98.99,92.01
734360,2011-08-11,51.4,39.0,60.53,62.27,72.84,98.53,91.91
734361,2011-08-12,51.4,39.0,59.4,61.95,71.97,98.07,91.81
734362,2011-08-13,51.4,39.0,58.27,61.63,71.09,97.61,91.72
734363,2011-08-14,51.4,39.0,57.13,61.32,70.21,97.15,91.62
734364,2011-08-15,51.4,39.0,56.0,61.0,69.33,96.69,91.52
734365,2011-08-16,51.4,39.0,54.87,60.68,68.46,96.23,91.42
734366,2011-08-17,51.4,39.0,53.73,60.37,67.58,95.77,91.32
734367,2011-08-18,51.4,39.0,52.6,60.05,66.7,95.31,91.22
734368,2011-08-19,51.4,39.0,51.47,59.73,65.82,94.84,91.12
734369,2011-08-20,51.4,39.0,50.33,59.42,64.94,94.38,91.02
734370,2011-08-21,51.4,39.0,49.2,59.1,64.07,93.92,90.93
734371,2011-08-22,51.4,39.0,48.07,58.78,63.19,93.46,90.83
734372,2011-08-23,51.4,39.0,46.93,58.47,62.31,93.0,90.73
734373,2011-08-24,51.4,39.0,45.8,58.15,61.43,92.54,90.63
734374,2011-08-25,51.4,39.0,44.67,57.83,60.56,92.08,90.53
734375,2011-08-26,51.4,39.0,43.53,57.52,59.68,91.62,90.43
734376,2011-08-27,51.4,39.0,42.4,57.2,58.8,91.16,90.33
734377,2011-08-28,51.4,39.0,41.27,56.88,57.92,90.67,90.24
734378,2011-08-29,51.4,39.0,40.13,56.57,57.04,90.18,90.14
734379,2011-08-30,51.4,39.0,39.0,56.0,56.83,89.69,90.04
734380,2011-08-31,51.4,39.0,39.0,55.43,56.62,89.2,89.94
734381,2011-09-01,52.5,49.0,39.33,55.03,56.52,88.77,89.85
734382,2011-09-02,52.5,49.0,39.67,54.63,56.42,88.33,89.76
734383,2011-09-03,52.5,49.0,40.0,54.23,56.32,87.9,89.67
734384,2011-09-04,52.5,49.0,40.33,53.83,56.22,87.47,89.58
734385,2011-09-05,52.5,49.0,40.67,53.43,56.12,87.03,89.49
734386,2011-09-06,52.5,49.0,41.0,53.03,56.02,86.6,89.4
734387,2011-09-07,52.5,49.0,41.33,52.63,55.92,86.17,89.31
734388,2011-09-08,52.5,49.0,41.67,52.23,55.82,85.73,89.22
734389,2011-09-09,52.5,49.0,42.0,51.83,55.72,85.3,89.13
734390,2011-09-10,52.5,49.0,42.33,51.43,55.62,84.87,89.04
734391,2011-09-11,52.5,49.0,42.67,51.03,55.52,84.43,88.95
734392,2011-09-12,52.5,49.0,43.0,50.63,55.42,84.0,88.85
734393,2011-09-13,52.5,49.0,43.33,50.23,55.32,83.57,88.76
734394,2011-09-14,52.5,49.0,43.67,49.83,55.22,83.13,88.67
734395,2011-09-15,52.5,49.0,44.0,49.43,55.12,82.7,88.58
734396,2011-09-16,52.5,49.0,44.33,49.03,55.02,82.27,88.49
734397,2011-09-17,52.5,49.0,44.67,48.63,54.92,81.83,88.4
734398,2011-09-18,52.5,49.0,45.0,48.23,54.82,81.4,88.31
734399,2011-09-19,52.5,49.0,45.33,47.83,54.72,80.97,88.22
734400,2011-09-20,52.5,49.0,45.67,47.43,54.62,80.53,88.13
734401,2011-09-21,52.5,49.0,46.0,47.03,54.52,80.1,88.04
734402,2011-09-22,52.5,49.0,46.33,46.63,54.42,79.67,87.95
734403,2011-09-23,52.5,49.0,46.67,46.23,54.32,79.23,87.86
734404,2011-09-24,52.5,49.0,47.0,45.83,54.22,78.8,87.77
734405,2011-09-25,52.5,49.0,47.33,45.43,54.12,78.37,87.68
734406,2011-09-26,52.5,49.0,47.67,45.03,54.02,77.93,87.59
734407,2011-09-27,52.5,49.0,48.0,44.63,53.92,77.5,87.5
734408,2011-09-28,52.5,49.0,48.33,44.23,53.82,77.08,87.41
734409,2011-09-29,52.5,49.0,48.67,43.83,53.56,76.66,87.32
734410,2011-09-30,52.5,49.0,49.0,44.0,53.29,76.23,87.23
734411,2011-10-01,52.5,49.0,49.0,44.17,53.02,75.81,87.18
734412,2011-10-02,52.5,49.0,49.0,44.33,52.76,75.39,87.14
734413,2011-10-03,52.5,49.0,49.0,44.5,52.49,74.97,87.1
734414,2011-10-04,52.5,49.0,49.0,44.67,52.22,74.54,87.05
734415,2011-10-05,52.5,49.0,49.0,44.83,51.96,74.12,87.01
734416,2011-10-06,52.5,49.0,49.0,45.0,51.69,73.7,86.96
734417,2011-10-07,52.5,49.0,49.0,45.17,51.42,73.28,86.92
734418,2011-10-08,52.5,49.0,49.0,45.33,51.16,72.86,86.88
734419,2011-10-09,52.5,49.0,49.0,45.5,50.89,72.43,86.83
734420,2011-10-10,52.5,49.0,49.0,45.67,50.62,72.01,86.79
734421,2011-10-11,52.5,49.0,49.0,45.83,50.36,71.59,86.75
734422,2011-10-12,52.5,49.0,49.0,46.0,50.09,71.17,86.7
734423,2011-10-13,52.5,49.0,49.0,46.17,49.82,70.74,86.66
734424,2011-10-14,52.5,49.0,49.0,46.33,49.56,70.32,86.61
734425,2011-10-15,52.5,49.0,49.0,46.5,49.29,69.9,86.57
734426,2011-10-16,52.5,49.0,49.0,46.67,49.02,69.48,86.53
734427,2011-10-17,52.5,49.0,49.0,46.83,48.76,69.06,86.48
734428,2011-10-18,52.5,49.0,49.0,47.0,48.49,68.63,86.44
734429,2011-10-19,52.5,49.0,49.0,47.17,48.22,68.21,86.39
734430,2011-10-20,52.5,49.0,49.0,47.33,47.96,67.79,86.35
734431,2011-10-21,52.5,49.0,49.0,47.5,47.69,67.37,86.31
734432,2011-10-22,52.5,49.0,49.0,47.67,47.42,66.94,86.26
734433,2011-10-23,52.5,49.0,49.0,47.83,47.16,66.52,86.22
734434,2011-10-24,52.5,49.0,49.0,48.0,46.89,66.1,86.18
734435,2011-10-25,52.5,49.0,49.0,48.17,46.62,65.68,86.13
734436,2011-10-26,52.5,49.0,49.0,48.33,46.36,65.26,86.09
734437,2011-10-27,52.5,49.0,49.0,48.5,46.09,64.83,86.04
734438,2011-10-28,52.5,49.0,49.0,48.67,45.82,64.41,86.0
734439,2011-10-29,52.5,49.0,49.0,48.83,45.56,64.03,85.96
734440,2011-10-30,52.5,49.0,49.0,49.0,45.67,63.64,85.91
734441,2011-10-31,52.5,49.0,49.0,49.0,45.78,63.26,85.87
734442,2011-11-01,51.8,43.0,48.8,48.9,45.82,62.84,85.75
734443,2011-11-02,51.8,43.0,48.6,48.8,45.87,62.43,85.63
734444,2011-11-03,51.8,43.0,48.4,48.7,45.91,62.01,85.51
734445,2011-11-04,51.8,43.0,48.2,48.6,45.96,61.59,85.39
734446,2011-11-05,51.8,43.0,48.0,48.5,46.0,61.18,85.27
734447,2011-11-06,51.8,43.0,47.8,48.4,46.04,60.76,85.15
734448,2011-11-07,51.8,43.0,47.6,48.3,46.09,60.34,85.02
734449,2011-11-08,51.8,43.0,47.4,48.2,46.13,59.93,84.9
734450,2011-11-09,51.8,43.0,47.2,48.1,46.18,59.51,84.78
734451,2011-11-10,51.8,43.0,47.0,48.0,46.22,59.09,84.66
734452,2011-11-11,51.8,43.0,46.8,47.9,46.27,58.68,84.54
734453,2011-11-12,51.8,43.0,46.6,47.8,46.31,58.26,84.42
734454,2011-11-13,51.8,43.0,46.4,47.7,46.36,57.84,84.3
734455,2011-11-14,51.8,43.0,46.2,47.6,46.4,57.43,84.18
734456,2011-11-15,51.8,43.0,46.0,47.5,46.44,57.01,84.06
734457,2011-11-16,51.8,43.0,45.8,47.4,46.49,56.59,83.94
734458,2011-11-17,51.8,43.0,45.6,47.3,46.53,56.18,83.82
734459,2011-11-18,51.8,43.0,45.4,47.2,46.58,55.76,83.7
734460,2011-11-19,51.8,43.0,45.2,47.1,46.62,55.34,83.58
734461,2011-11-20,51.8,43.0,45.0,47.0,46.67,54.93,83.46
734462,2011-11-21,51.8,43.0,44.8,46.9,46.71,54.51,83.34
734463,2011-11-22,51.8,43.0,44.6,46.8,46.76,54.09,83.22
734464,2011-11-23,51.8,43.0,44.4,46.7,46.8,53.68,83.1
734465,2011-11-24,51.8,43.0,44.2,46.6,46.84,53.26,82.98
734466,2011-11-25,51.8,43.0,44.0,46.5,46.89,52.84,82.85
734467,2011-11-26,51.8,43.0,43.8,46.4,46.93,52.43,82.73
734468,2011-11-27,51.8,43.0,43.6,46.3,46.98,52.01,82.61
734469,2011-11-28,51.8,43.0,43.4,46.2,47.02,51.93,82.49
734470,2011-11-29,51.8,43.0,43.2,46.1,47.07,51.84,82.37
734471,2011-11-30,51.8,43.0,43.0,46.0,47.0,51.76,82.25
734472,2011-12-01,52.2,46.0,43.1,45.95,46.97,51.69,82.15
734473,2011-12-02,52.2,46.0,43.2,45.9,46.93,51.63,82.04
734474,2011-12-03,52.2,46.0,43.3,45.85,46.9,51.56,81.93
734475,2011-12-04,52.2,46.0,43.4,45.8,46.87,51.49,81.82
734476,2011-12-05,52.2,46.0,43.5,45.75,46.83,51.43,81.72
734477,2011-12-06,52.2,46.0,43.6,45.7,46.8,51.36,81.61
734478,2011-12-07,52.2,46.0,43.7,45.65,46.77,51.29,81.5
734479,2011-12-08,52.2,46.0,43.8,45.6,46.73,51.23,81.4
734480,2011-12-09,52.2,46.0,43.9,45.55,46.7,51.16,81.29
734481,2011-12-10,52.2,46.0,44.0,45.5,46.67,51.09,81.18
734482,2011-12-11,52.2,46.0,44.1,45.45,46.63,51.03,81.08
734483,2011-12-12,52.2,46.0,44.2,45.4,46.6,50.96,80.97
734484,2011-12-13,52.2,46.0,44.3,45.35,46.57,50.89,80.86
734485,2011-12-14,52.2,46.0,44.4,45.3,46.53,50.83,80.76
734486,2011-12-15,52.2,46.0,44.5,45.25,46.5,50.76,80.65
734487,2011-12-16,52.2,46.0,44.6,45.2,46.47,50.69,80.54
734488,2011-12-17,52.2,46.0,44.7,45.15,46.43,50.63,80.44
734489,2011-12-18,52.2,46.0,44.8,45.1,46.4,50.56,80.33
734490,2011-12-19,52.2,46.0,44.9,45.05,46.37,50.49,80.22
734491,2011-12-20,52.2,46.0,45.0,45.0,46.33,50.43,80.12
734492,2011-12-21,52.2,46.0,45.1,44.95,46.3,50.36,80.01
734493,2011-12-22,52.2,46.0,45.2,44.9,46.27,50.29,79.9
734494,2011-12-23,52.2,46.0,45.3,44.85,46.23,50.23,79.79
734495,2011-12-24,52.2,46.0,45.4,44.8,46.2,50.16,79.69
734496,2011-12-25,52.2,46.0,45.5,44.75,46.17,50.09,79.58
734497,2011-12-26,52.2,46.0,45.6,44.7,46.13,50.03,79.47
734498,2011-12-27,52.2,46.0,45.7,44.65,46.1,49.96,79.37
734499,2011-12-28,52.2,46.0,45.8,44.6,46.07,49.81,79.26
734500,2011-12-29,52.2,46.0,45.9,44.55,46.03,49.66,79.15
734501,2011-12-30,52.2,46.0,46.0,44.5,46.0,49.51,79.05
734502,2011-12-31,52.2,46.0,46.0,44.55,45.97,49.36,78.94
734503,2012-01-01,52.2,46.0,46.0,44.6,45.93,49.21,78.83
734504,2012-01-02,52.2,46.0,46.0,44.65,45.9,49.06,78.73
734505,2012-01-03,53.1,54.0,46.27,44.83,45.96,48.96,78.59
734506,2012-01-04,53.1,54.0,46.53,45.02,46.01,48.85,78.46
734507,2012-01-05,53.1,54.0,46.8,45.2,46.07,48.74,78.33
734508,2012-01-06,53.1,54.0,47.07,45.38,46.12,48.64,78.2
734509,2012-01-07,53.1,54.0,47.33,45.57,46.18,48.53,78.07
734510,2012-01-08,53.1,54.0,47.6,45.75,46.23,48.43,77.94
734511,2012-01-09,53.1,54.0,47.87,45.93,46.29,48.32,77.81
734512,2012-01-10,53.1,54.0,48.13,46.12,46.34,48.22,77.67
734513,2012-01-11,53.1,54.0,48.4,46.3,46.4,48.11,77.54
734514,2012-01-12,53.1,54.0,48.67,46.48,46.46,48.01,77.41
734515,2012-01-13,53.1,54.0,48.93,46.67,46.51,47.9,77.28
734516,2012-01-14,53.1,54.0,49.2,46.85,46.57,47.79,77.15
734517,2012-01-15,53.1,54.0,49.47,47.03,46.62,47.69,77.02
734518,2012-01-16,53.1,54.0,49.73,47.22,46.68,47.58,76.88
734519,2012-01-17,53.1,54.0,50.0,47.4,46.73,47.48,76.75
734520,2012-01-18,53.1,54.0,50.27,47.58,46.79,47.37,76.62
734521,2012-01-19,53.1,54.0,50.53,47.77,46.84,47.27,76.49
734522,2012-01-20,53.1,54.0,50.8,47.95,46.9,47.16,76.36
734523,2012-01-21,53.1,54.0,51.07,48.13,46.96,47.06,76.23
734524,2012-01-22,53.1,54.0,51.33,48.32,47.01,46.95,76.1
734525,2012-01-23,53.1,54.0,51.6,48.5,47.07,46.84,75.96
734526,2012-01-24,53.1,54.0,51.87,48.68,47.12,46.74,75.83
734527,2012-01-25,53.1,54.0,52.13,48.87,47.18,46.63,75.7
734528,2012-01-26,53.1,54.0,52.4,49.05,47.23,46.53,75.57
734529,2012-01-27,53.1,54.0,52.67,49.23,47.29,46.42,75.44
734530,2012-01-28,53.1,54.0,52.93,49.42,47.34,46.51,75.31
734531,2012-01-29,53.1,54.0,53.2,49.6,47.4,46.59,75.18
734532,2012-01-30,53.1,54.0,53.47,49.73,47.52,46.67,75.04
734533,2012-01-31,53.1,54.0,53.73,49.87,47.64,46.76,74.91
734534,2012-02-01,54.1,63.0,54.3,50.15,47.87,46.89,74.75
734535,2012-02-02,54.1,63.0,54.6,50.43,48.09,47.02,74.59
734536,2012-02-03,54.1,63.0,54.9,50.72,48.31,47.16,74.43
734537,2012-02-04,54.1,63.0,55.2,51.0,48.53,47.29,74.27
734538,2012-02-05,54.1,63.0,55.5,51.28,48.76,47.42,74.1
734539,2012-02-06,54.1,63.0,55.8,51.57,48.98,47.56,73.94
734540,2012-02-07,54.1,63.0,56.1,51.85,49.2,47.69,73.78
734541,2012-02-08,54.1,63.0,56.4,52.13,49.42,47.82,73.62
734542,2012-02-09,54.1,63.0,56.7,52.42,49.64,47.96,73.46
734543,2012-02-10,54.1,63.0,57.0,52.7,49.87,48.09,73.3
734544,2012-02-11,54.1,63.0,57.3,52.98,50.09,48.22,73.13
734545,2012-02-12,54.1,63.0,57.6,53.27,50.31,48.36,72.97
734546,2012-02-13,54.1,63.0,57.9,53.55,50.53,48.49,72.81
734547,2012-02-14,54.1,63.0,58.2,53.83,50.76,48.62,72.65
734548,2012-02-15,54.1,63.0,58.5,54.12,50.98,48.76,72.49
734549,2012-02-16,54.1,63.0,58.8,54.4,51.2,48.89,72.33
734550,2012-02-17,54.1,63.0,59.1,54.68,51.42,49.02,72.16
734551,2012-02-18,54.1,63.0,59.4,54.97,51.64,49.16,72.0
734552,2012-02-19,54.1,63.0,59.7,55.25,51.87,49.29,71.84
734553,2012-02-20,54.1,63.0,60.0,55.53,52.09,49.42,71.68
734554,2012-02-21,54.1,63.0,60.3,55.82,52.31,49.56,71.52
734555,2012-02-22,54.1,63.0,60.6,56.1,52.53,49.69,71.36
734556,2012-02-23,54.1,63.0,60.9,56.38,52.76,49.82,71.19
734557,2012-02-24,54.1,63.0,61.2,56.67,52.98,49.96,71.03
734558,2012-02-25,54.1,63.0,61.5,56.95,53.2,50.09,70.87
734559,2012-02-26,54.1,63.0,61.8,57.23,53.42,50.22,70.71
734560,2012-02-27,54.1,63.0,62.1,57.52,53.64,50.36,70.55
734561,2012-02-28,54.1,63.0,62.4,57.8,53.87,50.43,70.39
734562,2012-02-29,54.1,63.0,62.7,58.08,54.06,50.51,70.21
734563,2012-03-01,51.9,43.0,62.33,58.03,54.02,50.48,69.98
734564,2012-03-02,51.9,43.0,61.67,57.98,53.99,50.44,69.75
734565,2012-03-03,51.9,43.0,61.0,57.8,53.96,50.41,69.52
734566,2012-03-04,51.9,43.0,60.33,57.62,53.92,50.38,69.29
734567,2012-03-05,51.9,43.0,59.67,57.43,53.89,50.34,69.06
734568,2012-03-06,51.9,43.0,59.0,57.25,53.86,50.31,68.83
734569,2012-03-07,51.9,43.0,58.33,57.07,53.82,50.28,68.6
734570,2012-03-08,51.9,43.0,57.67,56.88,53.79,50.24,68.37
734571,2012-03-09,51.9,43.0,57.0,56.7,53.76,50.21,68.14
734572,2012-03-10,51.9,43.0,56.33,56.52,53.72,50.18,67.91
734573,2012-03-11,51.9,43.0,55.67,56.33,53.69,50.14,67.68
734574,2012-03-12,51.9,43.0,55.0,56.15,53.66,50.11,67.45
734575,2012-03-13,51.9,43.0,54.33,55.97,53.62,50.08,67.22
734576,2012-03-14,51.9,43.0,53.67,55.78,53.59,50.04,66.99
734577,2012-03-15,51.9,43.0,53.0,55.6,53.56,50.01,66.76
734578,2012-03-16,51.9,43.0,52.33,55.42,53.52,49.98,66.53
734579,2012-03-17,51.9,43.0,51.67,55.23,53.49,49.94,66.3
734580,2012-03-18,51.9,43.0,51.0,55.05,53.46,49.91,66.07
734581,2012-03-19,51.9,43.0,50.33,54.87,53.42,49.88,65.84
734582,2012-03-20,51.9,43.0,49.67,54.68,53.39,49.84,65.61
734583,2012-03-21,51.9,43.0,49.0,54.5,53.36,49.81,65.38
734584,2012-03-22,51.9,43.0,48.33,54.32,53.32,49.78,65.15
734585,2012-03-23,51.9,43.0,47.67,54.13,53.29,49.74,64.92
734586,2012-03-24,51.9,43.0,47.0,53.95,53.26,49.71,64.69
734587,2012-03-25,51.9,43.0,46.33,53.77,53.22,49.68,64.46
734588,2012-03-26,51.9,43.0,45.67,53.58,53.19,49.64,64.23
734589,2012-03-27,51.9,43.0,45.0,53.4,53.16,49.61,64.0
734590,2012-03-28,51.9,43.0,44.33,53.22,53.12,49.58,63.77
734591,2012-03-29,51.9,43.0,43.67,53.03,53.09,49.54,63.54
734592,2012-03-30,51.9,43.0,43.0,52.85,53.06,49.51,63.31
734593,2012-03-31,51.9,43.0,43.0,52.67,53.02,49.48,63.08
734594,2012-04-01,51.9,43.0,43.0,52.33,52.99,49.44,62.86
734595,2012-04-02,53.3,56.0,43.43,52.22,53.01,49.48,62.67
734596,2012-04-03,53.3,56.0,43.87,52.1,53.03,49.52,62.48
734597,2012-04-04,53.3,56.0,44.3,51.98,53.06,49.56,62.29
734598,2012-04-05,53.3,56.0,44.73,51.87,53.08,49.6,62.1
734599,2012-04-06,53.3,56.0,45.17,51.75,53.1,49.64,61.91
734600,2012-04-07,53.3,56.0,45.6,51.63,53.12,49.68,61.72
734601,2012-04-08,53.3,56.0,46.03,51.52,53.14,49.72,61.53
734602,2012-04-09,53.3,56.0,46.47,51.4,53.17,49.76,61.35
734603,2012-04-10,53.3,56.0,46.9,51.28,53.19,49.79,61.16
734604,2012-04-11,53.3,56.0,47.33,51.17,53.21,49.83,60.97
734605,2012-04-12,53.3,56.0,47.77,51.05,53.23,49.87,60.78
734606,2012-04-13,53.3,56.0,48.2,50.93,53.26,49.91,60.59
734607,2012-04-14,53.3,56.0,48.63,50.82,53.28,49.95,60.4
734608,2012-04-15,53.3,56.0,49.07,50.7,53.3,49.99,60.21
734609,2012-04-16,53.3,56.0,49.5,50.58,53.32,50.03,60.02
734610,2012-04-17,53.3,56.0,49.93,50.47,53.34,50.07,59.83
734611,2012-04-18,53.3,56.0,50.37,50.35,53.37,50.11,59.64
734612,2012-04-19,53.3,56.0,50.8,50.23,53.39,50.14,59.45
734613,2012-04-20,53.3,56.0,51.23,50.12,53.41,50.18,59.27
734614,2012-04-21,53.3,56.0,51.67,50.0,53.43,50.22,59.08
734615,2012-04-22,53.3,56.0,52.1,49.88,53.46,50.26,58.89
734616,2012-04-23,53.3,56.0,52.53,49.77,53.48,50.3,58.7
734617,2012-04-24,53.3,56.0,52.97,49.65,53.5,50.34,58.51
734618,2012-04-25,53.3,56.0,53.4,49.53,53.52,50.38,58.32
734619,2012-04-26,53.3,56.0,53.83,49.42,53.54,50.42,58.13
734620,2012-04-27,53.3,56.0,54.27,49.3,53.57,50.46,57.94
734621,2012-04-28,53.3,56.0,54.7,49.18,53.59,50.49,57.75
734622,2012-04-29,53.3,56.0,55.13,49.07,53.61,50.57,57.56
734623,2012-04-30,53.3,56.0,55.57,49.28,53.63,50.64,57.38
734624,2012-05-01,54.1,63.0,56.23,49.62,53.63,50.75,57.22
734625,2012-05-02,54.1,63.0,56.47,49.95,53.63,50.86,57.07
734626,2012-05-03,54.1,63.0,56.7,50.28,53.63,50.97,56.92
734627,2012-05-04,54.1,63.0,56.93,50.62,53.63,51.08,56.77
734628,2012-05-05,54.1,63.0,57.17,50.95,53.63,51.19,56.62
734629,2012-05-06,54.1,63.0,57.4,51.28,53.63,51.31,56.47
734630,2012-05-07,54.1,63.0,57.63,51.62,53.63,51.42,56.32
734631,2012-05-08,54.1,63.0,57.87,51.95,53.63,51.53,56.17
734632,2012-05-09,54.1,63.0,58.1,52.28,53.63,51.64,56.02
734633,2012-05-10,54.1,63.0,58.33,52.62,53.63,51.75,55.87
734634,2012-05-11,54.1,63.0,58.57,52.95,53.63,51.86,55.72
734635,2012-05-12,54.1,63.0,58.8,53.28,53.63,51.97,55.57
734636,2012-05-13,54.1,63.0,59.03,53.62,53.63,52.08,55.42
734637,2012-05-14,54.1,63.0,59.27,53.95,53.63,52.19,55.27
734638,2012-05-15,54.1,63.0,59.5,54.28,53.63,52.31,55.12
734639,2012-05-16,54.1,63.0,59.73,54.62,53.63,52.42,54.96
734640,2012-05-17,54.1,63.0,59.97,54.95,53.63,52.53,54.81
734641,2012-05-18,54.1,63.0,60.2,55.28,53.63,52.64,54.66
