Day,Date,Value,Original,Avg005,Avg030,Avg090,Avg180,Avg365
731783,2004-07-21,-49.0,10237.120117,-49.4,-48.23,-48.43,-47.43,-50.16
731784,2004-07-22,-50.0,10073.490234,-49.6,-48.33,-48.47,-47.46,-50.14
731785,2004-07-23,-51.0,10045.469727,-50.0,-48.47,-48.51,-47.49,-50.12
731786,2004-07-24,-51.0,10045.469727,-50.2,-48.6,-48.56,-47.53,-50.11
731787,2004-07-25,-51.0,10045.469727,-50.4,-48.73,-48.61,-47.56,-50.09
731788,2004-07-26,-51.0,10003.799805,-50.8,-48.87,-48.67,-47.59,-50.07
731789,2004-07-27,-50.0,10103.129883,-50.8,-48.97,-48.7,-47.62,-50.05
731790,2004-07-28,-50.0,10146.860352,-50.6,-49.07,-48.73,-47.64,-50.04
731791,2004-07-29,-50.0,10163.009766,-50.4,-49.17,-48.76,-47.66,-50.01
731792,2004-07-30,-50.0,10149.650391,-50.2,-49.27,-48.78,-47.68,-49.99
731793,2004-07-31,-50.0,10149.650391,-50.0,-49.37,-48.8,-47.71,-49.97
731794,2004-08-01,-50.0,10149.650391,-50.0,-49.43,-48.82,-47.73,-49.95
731795,2004-08-02,-49.0,10203.55957,-49.8,-49.47,-48.83,-47.74,-49.93
731796,2004-08-03,-49.0,10178.280273,-49.6,-49.5,-48.84,-47.76,-49.9
731797,2004-08-04,-50.0,10162.419922,-49.6,-49.57,-48.87,-47.78,-49.88
731798,2004-08-05,-50.0,10129.089844,-49.6,-49.6,-48.88,-47.81,-49.85
731799,2004-08-06,-51.0,9960.740234,-49.8,-49.67,-48.9,-47.83,-49.83
731800,2004-08-07,-51.0,9960.740234,-50.2,-49.73,-48.92,-47.86,-49.81
731801,2004-08-08,-51.0,9960.740234,-50.6,-49.8,-48.93,-47.89,-49.79
731802,2004-08-09,-52.0,9858.679688,-51.0,-49.9,-48.94,-47.94,-49.78
731803,2004-08-10,-51.0,9944.669922,-51.2,-49.97,-48.94,-47.97,-49.76
731804,2004-08-11,-51.0,9954.179688,-51.2,-50.03,-48.96,-48.01,-49.74
731805,2004-08-12,-52.0,9936.480469,-51.4,-50.13,-48.98,-48.04,-49.73
731806,2004-08-13,-52.0,9854.919922,-51.6,-50.27,-49.0,-48.08,-49.72
731807,2004-08-14,-52.0,9854.919922,-51.6,-50.37,-49.02,-48.12,-49.7
731808,2004-08-15,-52.0,9854.919922,-51.8,-50.47,-49.03,-48.16,-49.69
731809,2004-08-16,-51.0,9967.080078,-51.8,-50.53,-49.03,-48.19,-49.67
731810,2004-08-17,-51.0,10023.94043,-51.6,-50.6,-49.04,-48.23,-49.66
731811,2004-08-18,-50.0,10083.150391,-51.2,-50.6,-49.03,-48.26,-49.64
731812,2004-08-19,-50.0,10082.780273,-50.8,-50.6,-49.02,-48.29,-49.62
731813,2004-08-20,-50.0,10126.879883,-50.4,-50.63,-49.01,-48.32,-49.61
731814,2004-08-21,-50.0,10126.879883,-50.2,-50.63,-49.0,-48.34,-49.59
731815,2004-08-22,-50.0,10126.879883,-50.0,-50.6,-48.99,-48.37,-49.58
731816,2004-08-23,-50.0,10131.080078,-50.0,-50.57,-48.99,-48.39,-49.57
731817,2004-08-24,-50.0,10146.790039,-50.0,-50.53,-48.99,-48.42,-49.55
731818,2004-08-25,-49.0,10199.209961,-49.8,-50.47,-48.99,-48.44,-49.53
731819,2004-08-26,-49.0,10193.540039,-49.6,-50.43,-48.99,-48.46,-49.5
731820,2004-08-27,-49.0,10211.25,-49.4,-50.4,-48.99,-48.48,-49.48
731821,2004-08-28,-49.0,10211.25,-49.2,-50.37,-48.99,-48.51,-49.47
731822,2004-08-29,-49.0,10211.25,-49.0,-50.33,-48.99,-48.53,-49.45
731823,2004-08-30,-49.0,10196.780273,-49.0,-50.3,-48.99,-48.54,-49.43
731824,2004-08-31,-49.0,10173.919922,-49.0,-50.27,-49.0,-48.56,-49.41
731825,2004-09-01,-49.0,10208.269531,-49.0,-50.27,-49.0,-48.58,-49.39
731826,2004-09-02,-48.0,10301.490234,-48.8,-50.23,-49.0,-48.6,-49.37
731827,2004-09-03,-48.0,10321.769531,-48.6,-50.17,-49.0,-48.62,-49.36
731828,2004-09-04,-48.0,10321.769531,-48.4,-50.1,-49.0,-48.63,-49.34
731829,2004-09-05,-48.0,10321.769531,-48.2,-50.0,-49.0,-48.64,-49.32
731830,2004-09-06,-48.0,10321.769531,-48.0,-49.9,-49.01,-48.65,-49.3
731831,2004-09-07,-48.0,10363.360352,-48.0,-49.8,-49.02,-48.65,-49.28
731832,2004-09-08,-48.0,10361.219727,-48.0,-49.67,-49.03,-48.64,-49.26
731833,2004-09-09,-48.0,10337.330078,-48.0,-49.57,-49.04,-48.64,-49.24
731834,2004-09-10,-48.0,10321.919922,-48.0,-49.47,-49.06,-48.63,-49.22
731835,2004-09-11,-48.0,10321.919922,-48.0,-49.33,-49.07,-48.63,-49.2
731836,2004-09-12,-48.0,10321.919922,-48.0,-49.2,-49.08,-48.62,-49.18
731837,2004-09-13,-48.0,10348.389648,-48.0,-49.07,-49.09,-48.62,-49.16
731838,2004-09-14,-48.0,10340.129883,-48.0,-48.93,-49.09,-48.62,-49.15
731839,2004-09-15,-48.0,10317.049805,-48.0,-48.83,-49.09,-48.62,-49.13
731840,2004-09-16,-49.0,10281.879883,-48.2,-48.77,-49.11,-48.63,-49.11
731841,2004-09-17,-48.0,10314.759766,-48.2,-48.7,-49.12,-48.63,-49.09
731842,2004-09-18,-48.0,10314.759766,-48.2,-48.63,-49.13,-48.62,-49.08
731843,2004-09-19,-48.0,10314.759766,-48.2,-48.57,-49.14,-48.61,-49.06
731844,2004-09-20,-48.0,10283.870117,-48.2,-48.5,-49.16,-48.6,-49.04
731845,2004-09-21,-49.0,10270.519531,-48.2,-48.47,-49.18,-48.6,-49.03
731846,2004-09-22,-49.0,10244.049805,-48.4,-48.43,-49.2,-48.6,-49.01
731847,2004-09-23,-50.0,10108.740234,-48.8,-48.43,-49.23,-48.61,-49.0
731848,2004-09-24,-50.0,10081.299805,-49.2,-48.47,-49.27,-48.61,-48.98
731849,2004-09-25,-50.0,10081.299805,-49.6,-48.5,-49.3,-48.62,-48.96
731850,2004-09-26,-50.0,10081.299805,-49.8,-48.53,-49.33,-48.63,-48.95
731851,2004-09-27,-51.0,10046.650391,-50.2,-48.6,-49.38,-48.66,-48.93
731852,2004-09-28,-50.0,10099.519531,-50.2,-48.63,-49.41,-48.67,-48.91
731853,2004-09-29,-50.0,10136.240234,-50.2,-48.67,-49.44,-48.69,-48.9
731854,2004-09-30,-50.0,10142.94043,-50.2,-48.7,-49.47,-48.71,-48.88
731855,2004-10-01,-49.0,10198.620117,-50.0,-48.7,-49.48,-48.72,-48.86
731856,2004-10-02,-49.0,10198.620117,-49.6,-48.73,-49.49,-48.73,-48.85
731857,2004-10-03,-49.0,10198.620117,-49.4,-48.77,-49.5,-48.75,-48.84
731858,2004-10-04,-49.0,10270.370117,-49.2,-48.8,-49.5,-48.77,-48.82
731859,2004-10-05,-49.0,10221.110352,-49.0,-48.83,-49.5,-48.78,-48.81
731860,2004-10-06,-49.0,10240.139648,-49.0,-48.87,-49.5,-48.8,-48.79
731861,2004-10-07,-49.0,10240.950195,-49.0,-48.9,-49.5,-48.82,-48.78
731862,2004-10-08,-50.0,10148.040039,-49.2,-48.97,-49.51,-48.84,-48.77
731863,2004-10-09,-50.0,10148.040039,-49.4,-49.03,-49.52,-48.86,-48.76
731864,2004-10-10,-50.0,10148.040039,-49.6,-49.1,-49.53,-48.88,-48.75
731865,2004-10-11,-50.0,10098.780273,-49.8,-49.17,-49.54,-48.9,-48.74
731866,2004-10-12,-50.0,10102.330078,-50.0,-49.23,-49.57,-48.92,-48.73
731867,2004-10-13,-50.0,10127.169922,-50.0,-49.3,-49.58,-48.93,-48.72
731868,2004-10-14,-51.0,10003.360352,-50.2,-49.4,-49.6,-48.96,-48.72
731869,2004-10-15,-51.0,9982.709961,-50.4,-49.5,-49.62,-48.98,-48.72
731870,2004-10-16,-51.0,9982.709961,-50.6,-49.57,-49.64,-49.0,-48.71
731871,2004-10-17,-51.0,9982.709961,-50.8,-49.67,-49.66,-49.02,-48.7
731872,2004-10-18,-51.0,9960.150391,-51.0,-49.77,-49.67,-49.04,-48.7
731873,2004-10-19,-51.0,10020.549805,-51.0,-49.87,-49.69,-49.06,-48.69
731874,2004-10-20,-52.0,9895.700195,-51.2,-50.0,-49.71,-49.09,-48.69
731875,2004-10-21,-52.0,9903.150391,-51.4,-50.1,-49.72,-49.12,-48.69
731876,2004-10-22,-52.0,9883.25,-51.6,-50.2,-49.73,-49.14,-48.68
731877,2004-10-23,-52.0,9883.25,-51.8,-50.27,-49.74,-49.18,-48.68
731878,2004-10-24,-52.0,9883.25,-52.0,-50.33,-49.76,-49.21,-48.67
731879,2004-10-25,-53.0,9777.870117,-52.2,-50.43,-49.79,-49.24,-48.67
731880,2004-10-26,-52.0,9888.480469,-52.2,-50.5,-49.81,-49.27,-48.66
731881,2004-10-27,-51.0,10018.549805,-52.0,-50.5,-49.82,-49.29,-48.66
731882,2004-10-28,-51.0,10044.950195,-51.8,-50.53,-49.83,-49.31,-48.65
731883,2004-10-29,-51.0,10044.139648,-51.6,-50.57,-49.84,-49.32,-48.65
731884,2004-10-30,-51.0,10044.139648,-51.2,-50.6,-49.86,-49.34,-48.65
731885,2004-10-31,-51.0,10044.139648,-51.0,-50.67,-49.88,-49.36,-48.64
731886,2004-11-01,-50.0,10076.589844,-50.8,-50.7,-49.89,-49.37,-48.64
731887,2004-11-02,-50.0,10132.990234,-50.6,-50.73,-49.89,-49.38,-48.63
731888,2004-11-03,-49.0,10215.509766,-50.2,-50.73,-49.88,-49.38,-48.62
731889,2004-11-04,-48.0,10318.230469,-49.6,-50.7,-49.84,-49.37,-48.61
731890,2004-11-05,-47.0,10416.669922,-48.8,-50.63,-49.8,-49.36,-48.6
731891,2004-11-06,-47.0,10416.669922,-48.2,-50.57,-49.76,-49.34,-48.59
731892,2004-11-07,-47.0,10416.669922,-47.6,-50.47,-49.7,-49.32,-48.57
731893,2004-11-08,-47.0,10405.69043,-47.2,-50.37,-49.66,-49.3,-48.56
731894,2004-11-09,-47.0,10427.80957,-47.0,-50.27,-49.61,-49.28,-48.54
731895,2004-11-10,-47.0,10439.400391,-47.0,-50.17,-49.56,-49.27,-48.53
731896,2004-11-11,-47.0,10486.650391,-47.0,-50.07,-49.5,-49.25,-48.51
731897,2004-11-12,-46.0,10539.599609,-46.8,-49.93,-49.43,-49.23,-48.5
731898,2004-11-13,-46.0,10539.599609,-46.6,-49.77,-49.37,-49.2,-48.48
731899,2004-11-14,-46.0,10539.599609,-46.4,-49.6,-49.31,-49.17,-48.46
731900,2004-11-15,-46.0,10563.019531,-46.2,-49.43,-49.26,-49.15,-48.45
731901,2004-11-16,-46.0,10549.790039,-46.0,-49.27,-49.21,-49.12,-48.43
731902,2004-11-17,-46.0,10602.849609,-46.0,-49.1,-49.17,-49.09,-48.41
731903,2004-11-18,-46.0,10585.259766,-46.0,-48.93,-49.12,-49.07,-48.39
731904,2004-11-19,-46.0,10573.740234,-46.0,-48.73,-49.08,-49.04,-48.37
731905,2004-11-20,-46.0,10573.740234,-46.0,-48.53,-49.03,-49.01,-48.35
731906,2004-11-21,-46.0,10573.740234,-46.0,-48.33,-48.99,-48.99,-48.32
731907,2004-11-22,-47.0,10508.040039,-46.2,-48.17,-48.96,-48.97,-48.3
731908,2004-11-23,-46.0,10514.990234,-46.2,-47.97,-48.92,-48.96,-48.28
731909,2004-11-24,-46.0,10527.400391,-46.2,-47.73,-48.89,-48.94,-48.27
731910,2004-11-25,-46.0,10527.400391,-46.2,-47.53,-48.86,-48.92,-48.25
731911,2004-11-26,-46.0,10543.290039,-46.2,-47.37,-48.82,-48.91,-48.23
731912,2004-11-27,-46.0,10543.290039,-46.0,-47.2,-48.79,-48.89,-48.21
731913,2004-11-28,-46.0,10543.290039,-46.0,-47.03,-48.76,-48.87,-48.19
731914,2004-11-29,-46.0,10557.410156,-46.0,-46.87,-48.72,-48.86,-48.17
731915,2004-11-30,-47.0,10483.139648,-46.2,-46.73,-48.7,-48.85,-48.16
731916,2004-12-01,-46.0,10590.219727,-46.2,-46.6,-48.68,-48.84,-48.14
731917,2004-12-02,-45.0,10629.160156,-46.0,-46.43,-48.64,-48.82,-48.12
731918,2004-12-03,-45.0,10643.049805,-45.8,-46.3,-48.61,-48.81,-48.1
731919,2004-12-04,-45.0,10643.049805,-45.6,-46.2,-48.58,-48.79,-48.08
731920,2004-12-05,-45.0,10643.049805,-45.2,-46.13,-48.54,-48.78,-48.07
731921,2004-12-06,-46.0,10591.990234,-45.2,-46.1,-48.52,-48.77,-48.05
731922,2004-12-07,-46.0,10567.160156,-45.4,-46.07,-48.5,-48.77,-48.04
731923,2004-12-08,-47.0,10506.849609,-45.8,-46.07,-48.49,-48.77,-48.02
731924,2004-12-09,-46.0,10562.509766,-46.0,-46.03,-48.47,-48.76,-48.01
731925,2004-12-10,-46.0,10575.580078,-46.2,-46.0,-48.44,-48.76,-48.0
731926,2004-12-11,-46.0,10575.580078,-46.2,-45.97,-48.42,-48.75,-47.98
731927,2004-12-12,-46.0,10575.580078,-46.2,-45.97,-48.4,-48.74,-47.97
731928,2004-12-13,-45.0,10642.530273,-45.8,-45.93,-48.37,-48.73,-47.95
731929,2004-12-14,-45.0,10695.070313,-45.6,-45.9,-48.33,-48.71,-47.94
731930,2004-12-15,-45.0,10706.160156,-45.4,-45.87,-48.29,-48.7,-47.93
731931,2004-12-16,-45.0,10726.849609,-45.2,-45.83,-48.26,-48.69,-47.91
731932,2004-12-17,-44.0,10739.330078,-44.8,-45.77,-48.21,-48.67,-47.9
731933,2004-12-18,-44.0,10739.330078,-44.6,-45.7,-48.17,-48.66,-47.89
731934,2004-12-19,-44.0,10739.330078,-44.4,-45.63,-48.12,-48.64,-47.88
731935,2004-12-20,-45.0,10735.269531,-44.4,-45.6,-48.08,-48.63,-47.87
731936,2004-12-21,-44.0,10765.269531,-44.2,-45.53,-48.02,-48.61,-47.86
731937,2004-12-22,-44.0,10822.679688,-44.2,-45.43,-47.96,-48.59,-47.85
731938,2004-12-23,-43.0,10864.669922,-44.0,-45.33,-47.88,-48.57,-47.83
731939,2004-12-24,-43.0,10864.669922,-43.8,-45.23,-47.8,-48.55,-47.82
731940,2004-12-25,-43.0,10864.669922,-43.4,-45.13,-47.72,-48.53,-47.81
731941,2004-12-26,-43.0,10864.669922,-43.2,-45.03,-47.63,-48.51,-47.79
731942,2004-12-27,-43.0,10868.070313,-43.0,-44.93,-47.56,-48.48,-47.78
731943,2004-12-28,-43.0,10859.040039,-43.0,-44.83,-47.48,-48.46,-47.77
731944,2004-12-29,-43.0,10853.719727,-43.0,-44.73,-47.4,-48.43,-47.76
731945,2004-12-30,-43.0,10850.179688,-43.0,-44.6,-47.33,-48.41,-47.75
731946,2004-12-31,-44.0,10832.519531,-43.2,-44.53,-47.28,-48.38,-47.74
731947,2005-01-01,-44.0,10832.519531,-43.4,-44.5,-47.22,-48.36,-47.73
731948,2005-01-02,-44.0,10832.519531,-43.6,-44.47,-47.17,-48.33,-47.73
731949,2005-01-03,-43.0,10867.389648,-43.6,-44.4,-47.1,-48.3,-47.72
731950,2005-01-04,-44.0,10769.55957,-43.8,-44.37,-47.04,-48.27,-47.71
731951,2005-01-05,-45.0,10684.429688,-44.0,-44.33,-47.0,-48.25,-47.71
731952,2005-01-06,-45.0,10667.580078,-44.2,-44.3,-46.94,-48.23,-47.71
731953,2005-01-07,-45.0,10653.25,-44.4,-44.23,-46.89,-48.21,-47.7
731954,2005-01-08,-45.0,10653.25,-44.8,-44.2,-46.83,-48.18,-47.7
731955,2005-01-09,-45.0,10653.25,-45.0,-44.17,-46.78,-48.16,-47.7
731956,2005-01-10,-45.0,10663.740234,-45.0,-44.13,-46.72,-48.14,-47.7
731957,2005-01-11,-46.0,10619.769531,-45.2,-44.13,-46.68,-48.13,-47.69
731958,2005-01-12,-46.0,10622.879883,-45.4,-44.17,-46.62,-48.11,-47.69
731959,2005-01-13,-46.0,10618.150391,-45.6,-44.2,-46.57,-48.09,-47.69
731960,2005-01-14,-46.0,10567.009766,-45.8,-44.23,-46.51,-48.08,-47.69
731961,2005-01-15,-46.0,10567.009766,-46.0,-44.27,-46.46,-48.06,-47.69
731962,2005-01-16,-46.0,10567.009766,-46.0,-44.33,-46.4,-48.03,-47.69
731963,2005-01-17,-46.0,10567.009766,-46.0,-44.4,-46.34,-48.02,-47.69
731964,2005-01-18,-45.0,10628.94043,-45.8,-44.43,-46.27,-47.99,-47.69
731965,2005-01-19,-45.0,10626.280273,-45.6,-44.43,-46.19,-47.96,-47.69
731966,2005-01-20,-46.0,10546.769531,-45.6,-44.5,-46.12,-47.93,-47.69
731967,2005-01-21,-46.0,10512.179688,-45.6,-44.57,-46.06,-47.9,-47.69
731968,2005-01-22,-46.0,10512.179688,-45.6,-44.67,-45.99,-47.87,-47.7
731969,2005-01-23,-46.0,10512.179688,-45.8,-44.77,-45.91,-47.85,-47.7
731970,2005-01-24,-47.0,10442.870117,-46.2,-44.9,-45.86,-47.83,-47.7
731971,2005-01-25,-46.0,10509.830078,-46.2,-45.0,-45.8,-47.81,-47.71
731972,2005-01-26,-46.0,10531.990234,-46.2,-45.1,-45.74,-47.79,-47.71
731973,2005-01-27,-47.0,10498.139648,-46.4,-45.23,-45.7,-47.77,-47.72
731974,2005-01-28,-47.0,10488.389648,-46.6,-45.37,-45.66,-47.76,-47.72
731975,2005-01-29,-47.0,10488.389648,-46.6,-45.5,-45.61,-47.74,-47.72
731976,2005-01-30,-47.0,10488.389648,-46.8,-45.6,-45.58,-47.73,-47.72
731977,2005-01-31,-46.0,10510.19043,-46.8,-45.67,-45.53,-47.71,-47.72
731978,2005-02-01,-46.0,10570.259766,-46.6,-45.73,-45.5,-47.69,-47.72
731979,2005-02-02,-46.0,10616.370117,-46.4,-45.83,-45.48,-47.66,-47.72
731980,2005-02-03,-46.0,10601.150391,-46.2,-45.9,-45.47,-47.63,-47.72
731981,2005-02-04,-45.0,10723.889648,-45.8,-45.9,-45.44,-47.6,-47.72
731982,2005-02-05,-45.0,10723.889648,-45.6,-45.9,-45.42,-47.56,-47.72
731983,2005-02-06,-45.0,10723.889648,-45.4,-45.9,-45.4,-47.53,-47.72
731984,2005-02-07,-45.0,10733.5,-45.2,-45.9,-45.38,-47.49,-47.71
731985,2005-02-08,-44.0,10744.509766,-44.8,-45.87,-45.34,-47.45,-47.71
731986,2005-02-09,-44.0,10741.549805,-44.6,-45.83,-45.31,-47.41,-47.7
731987,2005-02-10,-44.0,10763.94043,-44.4,-45.77,-45.29,-47.36,-47.7
731988,2005-02-11,-44.0,10829.19043,-44.2,-45.7,-45.27,-47.32,-47.7
731989,2005-02-12,-44.0,10829.19043,-44.0,-45.63,-45.24,-47.28,-47.7
731990,2005-02-13,-44.0,10829.19043,-44.0,-45.57,-45.22,-47.24,-47.7
731991,2005-02-14,-44.0,10802.290039,-44.0,-45.5,-45.2,-47.21,-47.69
731992,2005-02-15,-43.0,10852.389648,-43.8,-45.4,-45.17,-47.17,-47.69
731993,2005-02-16,-43.0,10853.429688,-43.6,-45.3,-45.13,-47.13,-47.68
731994,2005-02-17,-44.0,10841.160156,-43.6,-45.27,-45.11,-47.09,-47.68
731995,2005-02-18,-44.0,10792.019531,-43.6,-45.23,-45.09,-47.06,-47.68
731996,2005-02-19,-44.0,10792.019531,-43.6,-45.17,-45.07,-47.03,-47.68
731997,2005-02-20,-44.0,10792.019531,-43.8,-45.1,-45.03,-46.99,-47.67
731998,2005-02-21,-44.0,10792.019531,-44.0,-45.03,-45.01,-46.97,-47.67
731999,2005-02-22,-44.0,10783.450195,-44.0,-44.97,-44.99,-46.94,-47.67
732000,2005-02-23,-45.0,10700.69043,-44.2,-44.9,-44.98,-46.92,-47.67
732001,2005-02-24,-44.0,10755.740234,-44.2,-44.83,-44.96,-46.89,-47.66
732002,2005-02-25,-44.0,10845.599609,-44.2,-44.77,-44.93,-46.86,-47.66
732003,2005-02-26,-44.0,10845.599609,-44.2,-44.67,-44.91,-46.83,-47.65
732004,2005-02-27,-44.0,10845.599609,-44.2,-44.57,-44.89,-46.81,-47.65
732005,2005-02-28,-44.0,10842.049805,-44.0,-44.47,-44.86,-46.78,-47.65
732006,2005-03-01,-44.0,10849.139648,-44.0,-44.37,-44.83,-46.76,-47.65
732007,2005-03-02,-43.0,10869.830078,-43.8,-44.27,-44.81,-46.73,-47.64
732008,2005-03-03,-43.0,10869.169922,-43.6,-44.17,-44.79,-46.7,-47.63
732009,2005-03-04,-43.0,10962.419922,-43.4,-44.07,-44.77,-46.67,-47.62
732010,2005-03-05,-43.0,10962.419922,-43.2,-43.97,-44.74,-46.64,-47.62
732011,2005-03-06,-43.0,10962.419922,-43.0,-43.9,-44.71,-46.62,-47.61
732012,2005-03-07,-42.0,10984.459961,-42.8,-43.8,-44.67,-46.58,-47.61
732013,2005-03-08,-43.0,10952.450195,-42.8,-43.73,-44.62,-46.56,-47.6
732014,2005-03-09,-43.0,10923.179688,-42.8,-43.67,-44.59,-46.53,-47.59
732015,2005-03-10,-43.0,10875.519531,-42.8,-43.63,-44.56,-46.5,-47.58
732016,2005-03-11,-43.0,10872.349609,-42.8,-43.6,-44.52,-46.47,-47.57
732017,2005-03-12,-43.0,10872.349609,-43.0,-43.57,-44.49,-46.44,-47.55
732018,2005-03-13,-43.0,10872.349609,-43.0,-43.53,-44.47,-46.42,-47.53
732019,2005-03-14,-44.0,10805.469727,-43.2,-43.53,-44.46,-46.39,-47.52
732020,2005-03-15,-44.0,10838.650391,-43.4,-43.53,-44.44,-46.37,-47.51
732021,2005-03-16,-44.0,10741.629883,-43.6,-43.53,-44.43,-46.34,-47.49
732022,2005-03-17,-45.0,10658.639648,-44.0,-43.6,-44.44,-46.33,-47.48
732023,2005-03-18,-45.0,10653.69043,-44.4,-43.67,-44.46,-46.31,-47.48
732024,2005-03-19,-45.0,10653.69043,-44.6,-43.7,-44.47,-46.29,-47.47
732025,2005-03-20,-45.0,10653.69043,-44.8,-43.73,-44.47,-46.27,-47.46
732026,2005-03-21,-45.0,10630.490234,-45.0,-43.77,-44.48,-46.25,-47.45
732027,2005-03-22,-46.0,10609.950195,-45.2,-43.83,-44.5,-46.23,-47.44
732028,2005-03-23,-47.0,10497.419922,-45.6,-43.93,-44.54,-46.21,-47.44
732029,2005-03-24,-46.0,10518.629883,-45.8,-44.0,-44.58,-46.19,-47.42
732030,2005-03-25,-46.0,10518.629883,-46.0,-44.03,-44.61,-46.17,-47.42
732031,2005-03-26,-46.0,10518.629883,-46.2,-44.1,-44.64,-46.14,-47.41
732032,2005-03-27,-46.0,10518.629883,-46.2,-44.17,-44.68,-46.12,-47.4
732033,2005-03-28,-46.0,10533.549805,-46.0,-44.23,-44.71,-46.09,-47.39
732034,2005-03-29,-46.0,10520.839844,-46.0,-44.3,-44.74,-46.07,-47.39
732035,2005-03-30,-46.0,10544.179688,-46.0,-44.37,-44.78,-46.06,-47.38
732036,2005-03-31,-46.0,10542.040039,-46.0,-44.43,-44.8,-46.04,-47.38
732037,2005-04-01,-46.0,10568.929688,-46.0,-44.53,-44.82,-46.02,-47.38
732038,2005-04-02,-46.0,10568.929688,-46.0,-44.63,-44.84,-46.01,-47.37
732039,2005-04-03,-46.0,10568.929688,-46.0,-44.73,-44.88,-45.99,-47.37
732040,2005-04-04,-47.0,10444.280273,-46.2,-44.87,-44.91,-45.98,-47.37
732041,2005-04-05,-47.0,10476.490234,-46.4,-45.0,-44.93,-45.97,-47.37
732042,2005-04-06,-46.0,10526.0,-46.4,-45.13,-44.94,-45.94,-47.37
732043,2005-04-07,-46.0,10557.110352,-46.4,-45.23,-44.96,-45.92,-47.37
732044,2005-04-08,-46.0,10553.55957,-46.4,-45.33,-44.97,-45.9,-47.37
732045,2005-04-09,-46.0,10553.55957,-46.2,-45.43,-44.98,-45.88,-47.37
732046,2005-04-10,-46.0,10553.55957,-46.0,-45.53,-44.99,-45.86,-47.37
732047,2005-04-11,-47.0,10482.179688,-46.2,-45.67,-45.0,-45.84,-47.38
732048,2005-04-12,-46.0,10529.769531,-46.2,-45.77,-45.0,-45.81,-47.38
732049,2005-04-13,-46.0,10521.05957,-46.2,-45.83,-45.0,-45.78,-47.38
732050,2005-04-14,-47.0,10417.889648,-46.4,-45.93,-45.01,-45.76,-47.38
732051,2005-04-15,-49.0,10278.530273,-47.0,-46.1,-45.04,-45.75,-47.38
732052,2005-04-16,-49.0,10278.530273,-47.4,-46.23,-45.08,-45.74,-47.39
732053,2005-04-17,-49.0,10278.530273,-48.0,-46.37,-45.11,-45.73,-47.39
732054,2005-04-18,-50.0,10105.389648,-48.8,-46.53,-45.17,-45.72,-47.4
732055,2005-04-19,-50.0,10156.530273,-49.4,-46.7,-45.22,-45.71,-47.41
732056,2005-04-20,-49.0,10186.450195,-49.4,-46.83,-45.26,-45.69,-47.41
732057,2005-04-21,-49.0,10218.599609,-49.4,-46.93,-45.29,-45.67,-47.42
732058,2005-04-22,-49.0,10219.339844,-49.4,-47.0,-45.32,-45.66,-47.42
732059,2005-04-23,-49.0,10219.339844,-49.2,-47.1,-45.36,-45.63,-47.43
732060,2005-04-24,-49.0,10219.339844,-49.0,-47.2,-45.38,-45.62,-47.43
732061,2005-04-25,-49.0,10260.200195,-49.0,-47.3,-45.41,-45.61,-47.44
732062,2005-04-26,-49.0,10263.599609,-49.0,-47.4,-45.44,-45.59,-47.45
732063,2005-04-27,-49.0,10219.55957,-49.0,-47.5,-45.47,-45.58,-47.45
732064,2005-04-28,-49.0,10194.580078,-49.0,-47.6,-45.49,-45.57,-47.46
732065,2005-04-29,-49.0,10196.360352,-49.0,-47.7,-45.51,-45.56,-47.47
732066,2005-04-30,-49.0,10196.360352,-49.0,-47.8,-45.53,-45.56,-47.47
732067,2005-05-01,-49.0,10196.360352,-49.0,-47.9,-45.57,-45.55,-47.47
732068,2005-05-02,-49.0,10258.429688,-49.0,-48.0,-45.6,-45.55,-47.47
732069,2005-05-03,-48.0,10304.540039,-48.8,-48.07,-45.62,-45.55,-47.47
732070,2005-05-04,-48.0,10392.469727,-48.6,-48.1,-45.64,-45.56,-47.47
732071,2005-05-05,-47.0,10405.769531,-48.2,-48.1,-45.67,-45.56,-47.47
732072,2005-05-06,-47.0,10400.599609,-47.8,-48.13,-45.69,-45.56,-47.47
732073,2005-05-07,-47.0,10400.599609,-47.4,-48.17,-45.71,-45.56,-47.46
732074,2005-05-08,-47.0,10400.599609,-47.2,-48.2,-45.73,-45.56,-47.46
732075,2005-05-09,-48.0,10384.860352,-47.2,-48.27,-45.78,-45.56,-47.45
732076,2005-05-10,-48.0,10382.94043,-47.4,-48.33,-45.82,-45.57,-47.45
732077,2005-05-11,-48.0,10311.19043,-47.6,-48.37,-45.87,-45.58,-47.44
732078,2005-05-12,-48.0,10322.349609,-47.8,-48.43,-45.91,-45.59,-47.43
732079,2005-05-13,-49.0,10234.339844,-48.2,-48.53,-45.97,-45.61,-47.43
732080,2005-05-14,-49.0,10234.339844,-48.4,-48.6,-46.02,-45.62,-47.43
732081,2005-05-15,-49.0,10234.339844,-48.6,-48.6,-46.08,-45.64,-47.42
732082,2005-05-16,-49.0,10255.25,-48.8,-48.6,-46.14,-45.66,-47.42
732083,2005-05-17,-48.0,10336.900391,-48.8,-48.57,-46.2,-45.67,-47.41
732084,2005-05-18,-47.0,10480.849609,-48.4,-48.47,-46.23,-45.67,-47.4
732085,2005-05-19,-47.0,10494.740234,-48.0,-48.37,-46.27,-45.68,-47.39
