Rata_Die,Date,Original,Quantized,Avg005,Avg030,Avg060,Avg090,Avg120,Avg180
735975,2016-01-12,-2.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
735976,2016-01-13,-2.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
735977,2016-01-14,-2.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
735978,2016-01-15,-2.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
735979,2016-01-16,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735980,2016-01-17,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735981,2016-01-18,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735982,2016-01-19,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735983,2016-01-20,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735984,2016-01-21,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735985,2016-01-22,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735986,2016-01-23,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735987,2016-01-24,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735988,2016-01-25,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735989,2016-01-26,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735990,2016-01-27,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735991,2016-01-28,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735992,2016-01-29,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735993,2016-01-30,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735994,2016-01-31,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735995,2016-02-01,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735996,2016-02-02,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735997,2016-02-03,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735998,2016-02-04,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
735999,2016-02-05,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
736000,2016-02-06,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
736001,2016-02-07,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
736002,2016-02-08,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
736003,2016-02-09,-2.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
736004,2016-02-10,-2.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
736005,2016-02-11,-2.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
736006,2016-02-12,-2.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
736007,2016-02-13,-2.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
736008,2016-02-14,-2.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
736009,2016-02-15,-2.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
736010,2016-02-16,-2.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
736011,2016-02-17,-3.8,-7.0,-2.2,-1.2,0.0,0.0,0.0,0.0
736012,2016-02-18,-3.8,-7.0,-3.4,-1.4,0.0,0.0,0.0,0.0
736013,2016-02-19,-3.8,-7.0,-4.6,-1.6,0.0,0.0,0.0,0.0
736014,2016-02-20,-3.8,-7.0,-5.8,-1.8,0.0,0.0,0.0,0.0
736015,2016-02-21,-3.8,-7.0,-7.0,-2.0,0.0,0.0,0.0,0.0
736016,2016-02-22,-3.8,-7.0,-7.0,-2.2,0.0,0.0,0.0,0.0
736017,2016-02-23,-3.8,-7.0,-7.0,-2.4,0.0,0.0,0.0,0.0
736018,2016-02-24,-3.8,-7.0,-7.0,-2.6,0.0,0.0,0.0,0.0
736019,2016-02-25,-3.8,-7.0,-7.0,-2.8,0.0,0.0,0.0,0.0
736020,2016-02-26,-3.8,-7.0,-7.0,-3.0,0.0,0.0,0.0,0.0
736021,2016-02-27,-3.8,-7.0,-7.0,-3.2,0.0,0.0,0.0,0.0
736022,2016-02-28,-3.8,-7.0,-7.0,-3.4,0.0,0.0,0.0,0.0
736023,2016-02-29,-3.8,-7.0,-7.0,-3.6,0.0,0.0,0.0,0.0
736024,2016-03-01,-3.8,-7.0,-7.0,-3.8,0.0,0.0,0.0,0.0
736025,2016-03-02,-3.8,-7.0,-7.0,-4.0,0.0,0.0,0.0,0.0
736026,2016-03-03,-3.8,-7.0,-7.0,-4.2,0.0,0.0,0.0,0.0
736027,2016-03-04,-3.8,-7.0,-7.0,-4.4,0.0,0.0,0.0,0.0
736028,2016-03-05,-3.8,-7.0,-7.0,-4.6,0.0,0.0,0.0,0.0
736029,2016-03-06,-3.8,-7.0,-7.0,-4.8,0.0,0.0,0.0,0.0
736030,2016-03-07,-3.8,-7.0,-7.0,-5.0,0.0,0.0,0.0,0.0
736031,2016-03-08,-3.8,-7.0,-7.0,-5.2,0.0,0.0,0.0,0.0
736032,2016-03-09,-3.8,-7.0,-7.0,-5.4,0.0,0.0,0.0,0.0
736033,2016-03-10,-3.8,-7.0,-7.0,-5.6,0.0,0.0,0.0,0.0
736034,2016-03-11,-3.8,-7.0,-7.0,-5.8,-3.4,0.0,0.0,0.0
736035,2016-03-12,-3.8,-7.0,-7.0,-6.0,-3.5,0.0,0.0,0.0
736036,2016-03-13,-3.8,-7.0,-7.0,-6.2,-3.6,0.0,0.0,0.0
736037,2016-03-14,-3.8,-7.0,-7.0,-6.4,-3.7,0.0,0.0,0.0
736038,2016-03-15,-3.8,-7.0,-7.0,-6.6,-3.8,0.0,0.0,0.0
736039,2016-03-16,5.2,34.0,1.2,-5.43,-3.22,0.0,0.0,0.0
736040,2016-03-17,5.2,34.0,9.4,-4.27,-2.63,0.0,0.0,0.0
736041,2016-03-18,5.2,34.0,17.6,-2.9,-2.05,0.0,0.0,0.0
736042,2016-03-19,5.2,34.0,25.8,-1.53,-1.47,0.0,0.0,0.0
736043,2016-03-20,5.2,34.0,34.0,-0.17,-0.88,0.0,0.0,0.0
736044,2016-03-21,5.2,34.0,34.0,1.2,-0.3,0.0,0.0,0.0
736045,2016-03-22,5.2,34.0,34.0,2.57,0.28,0.0,0.0,0.0
736046,2016-03-23,5.2,34.0,34.0,3.93,0.87,0.0,0.0,0.0
736047,2016-03-24,5.2,34.0,34.0,5.3,1.45,0.0,0.0,0.0
736048,2016-03-25,5.2,34.0,34.0,6.67,2.03,0.0,0.0,0.0
736049,2016-03-26,5.2,34.0,34.0,8.03,2.62,0.0,0.0,0.0
736050,2016-03-27,5.2,34.0,34.0,9.4,3.2,0.0,0.0,0.0
736051,2016-03-28,5.2,34.0,34.0,10.77,3.78,0.0,0.0,0.0
736052,2016-03-29,5.2,34.0,34.0,12.13,4.37,0.0,0.0,0.0
736053,2016-03-30,5.2,34.0,34.0,13.5,4.95,0.0,0.0,0.0
736054,2016-03-31,5.2,34.0,34.0,14.87,5.53,0.0,0.0,0.0
736055,2016-04-01,5.2,34.0,34.0,16.23,6.12,0.0,0.0,0.0
736056,2016-04-02,5.2,34.0,34.0,17.6,6.7,0.0,0.0,0.0
736057,2016-04-03,5.2,34.0,34.0,18.97,7.28,0.0,0.0,0.0
736058,2016-04-04,5.2,34.0,34.0,20.33,7.87,0.0,0.0,0.0
736059,2016-04-05,5.2,34.0,34.0,21.7,8.45,0.0,0.0,0.0
736060,2016-04-06,5.2,34.0,34.0,23.07,9.03,0.0,0.0,0.0
736061,2016-04-07,5.2,34.0,34.0,24.43,9.62,0.0,0.0,0.0
736062,2016-04-08,5.2,34.0,34.0,25.8,10.2,0.0,0.0,0.0
736063,2016-04-09,5.2,34.0,34.0,27.17,10.78,0.0,0.0,0.0
736064,2016-04-10,5.2,34.0,34.0,28.53,11.37,7.24,0.0,0.0
736065,2016-04-11,5.2,34.0,34.0,29.9,11.95,7.63,0.0,0.0
736066,2016-04-12,5.2,34.0,34.0,31.27,12.53,8.02,0.0,0.0
736067,2016-04-13,5.2,34.0,34.0,32.63,13.12,8.41,0.0,0.0
736068,2016-04-14,5.2,34.0,34.0,34.0,13.7,8.8,0.0,0.0
736069,2016-04-15,5.2,34.0,34.0,34.0,14.28,9.19,0.0,0.0
736070,2016-04-16,5.2,34.0,34.0,34.0,14.87,9.58,0.0,0.0
736071,2016-04-17,5.2,34.0,34.0,34.0,15.55,9.97,0.0,0.0
736072,2016-04-18,5.2,34.0,34.0,34.0,16.23,10.36,0.0,0.0
736073,2016-04-19,-8.8,-30.0,21.2,31.87,15.85,10.03,0.0,0.0
736074,2016-04-20,-8.8,-30.0,8.4,29.73,15.47,9.71,0.0,0.0
736075,2016-04-21,-8.8,-30.0,-4.4,27.6,15.08,9.39,0.0,0.0
736076,2016-04-22,-8.8,-30.0,-17.2,25.47,14.7,9.07,0.0,0.0
736077,2016-04-23,-8.8,-30.0,-30.0,23.33,14.32,8.74,0.0,0.0
736078,2016-04-24,-8.8,-30.0,-30.0,21.2,13.93,8.42,0.0,0.0
736079,2016-04-25,-8.8,-30.0,-30.0,19.07,13.55,8.1,0.0,0.0
736080,2016-04-26,-8.8,-30.0,-30.0,16.93,13.17,7.78,0.0,0.0
736081,2016-04-27,-8.8,-30.0,-30.0,14.8,12.78,7.46,0.0,0.0
736082,2016-04-28,-8.8,-30.0,-30.0,12.67,12.4,7.13,0.0,0.0
736083,2016-04-29,-8.8,-30.0,-30.0,10.53,12.02,6.81,0.0,0.0
736084,2016-04-30,-8.8,-30.0,-30.0,8.4,11.63,6.49,0.0,0.0
736085,2016-05-01,-8.8,-30.0,-30.0,6.27,11.25,6.17,0.0,0.0
736086,2016-05-02,-8.8,-30.0,-30.0,4.13,10.87,5.84,0.0,0.0
736087,2016-05-03,-8.8,-30.0,-30.0,2.0,10.48,5.52,0.0,0.0
736088,2016-05-04,-8.8,-30.0,-30.0,-0.13,10.1,5.2,0.0,0.0
736089,2016-05-05,-8.8,-30.0,-30.0,-2.27,9.72,4.88,0.0,0.0
736090,2016-05-06,-8.8,-30.0,-30.0,-4.4,9.33,4.56,0.0,0.0
736091,2016-05-07,-8.8,-30.0,-30.0,-6.53,8.95,4.23,0.0,0.0
736092,2016-05-08,-8.8,-30.0,-30.0,-8.67,8.57,3.91,0.0,0.0
736093,2016-05-09,-8.8,-30.0,-30.0,-10.8,8.18,3.59,0.0,0.0
736094,2016-05-10,-8.8,-30.0,-30.0,-12.93,7.8,3.27,2.2,0.0
736095,2016-05-11,-8.8,-30.0,-30.0,-15.07,7.42,2.94,1.96,0.0
736096,2016-05-12,-8.8,-30.0,-30.0,-17.2,7.03,2.62,1.72,0.0
736097,2016-05-13,-8.8,-30.0,-30.0,-19.33,6.65,2.3,1.48,0.0
736098,2016-05-14,-8.8,-30.0,-30.0,-21.47,6.27,1.98,1.23,0.0
736099,2016-05-15,-8.8,-30.0,-30.0,-23.6,5.2,1.66,0.99,0.0
736100,2016-05-16,-8.8,-30.0,-30.0,-25.73,4.13,1.33,0.75,0.0
736101,2016-05-17,6.6,40.0,-16.0,-25.53,4.23,1.86,1.09,0.0
736102,2016-05-18,6.6,40.0,-2.0,-25.33,4.33,2.38,1.43,0.0
736103,2016-05-19,6.6,40.0,12.0,-23.0,4.43,2.9,1.78,0.0
736104,2016-05-20,6.6,40.0,26.0,-20.67,4.53,3.42,2.12,0.0
736105,2016-05-21,6.6,40.0,40.0,-18.33,4.63,3.94,2.46,0.0
736106,2016-05-22,6.6,40.0,40.0,-16.0,4.73,4.47,2.8,0.0
736107,2016-05-23,6.6,40.0,40.0,-13.67,4.83,4.99,3.14,0.0
736108,2016-05-24,6.6,40.0,40.0,-11.33,4.93,5.51,3.48,0.0
736109,2016-05-25,6.6,40.0,40.0,-9.0,5.03,6.03,3.82,0.0
736110,2016-05-26,6.6,40.0,40.0,-6.67,5.13,6.56,4.17,0.0
736111,2016-05-27,6.6,40.0,40.0,-4.33,5.23,7.08,4.51,0.0
736112,2016-05-28,6.6,40.0,40.0,-2.0,5.33,7.6,4.85,0.0
736113,2016-05-29,6.6,40.0,40.0,0.33,5.43,8.12,5.19,0.0
736114,2016-05-30,6.6,40.0,40.0,2.67,5.53,8.64,5.53,0.0
736115,2016-05-31,6.6,40.0,40.0,5.0,5.63,9.17,5.88,0.0
736116,2016-06-01,6.6,40.0,40.0,7.33,5.73,9.69,6.22,0.0
736117,2016-06-02,6.6,40.0,40.0,9.67,5.83,10.21,6.56,0.0
736118,2016-06-03,6.6,40.0,40.0,12.0,5.93,10.73,6.9,0.0
736119,2016-06-04,6.6,40.0,40.0,14.33,6.03,11.26,7.24,0.0
736120,2016-06-05,6.6,40.0,40.0,16.67,6.13,11.78,7.58,0.0
736121,2016-06-06,6.6,40.0,40.0,19.0,6.23,12.3,7.92,0.0
736122,2016-06-07,6.6,40.0,40.0,21.33,6.33,12.82,8.27,0.0
736123,2016-06-08,6.6,40.0,40.0,23.67,6.43,13.34,8.61,0.0
736124,2016-06-09,6.6,40.0,40.0,26.0,6.53,13.87,8.95,0.0
736125,2016-06-10,6.6,40.0,40.0,28.33,6.63,14.39,9.29,0.0
736126,2016-06-11,6.6,40.0,40.0,30.67,6.73,14.91,9.63,0.0
736127,2016-06-12,6.6,40.0,40.0,33.0,6.83,15.43,9.98,0.0
736128,2016-06-13,6.6,40.0,40.0,35.33,6.93,15.96,10.32,0.0
736129,2016-06-14,6.6,40.0,40.0,37.67,7.03,16.02,10.66,0.0
736130,2016-06-15,6.6,40.0,40.0,40.0,7.13,16.09,11.0,0.0
736131,2016-06-16,6.6,40.0,40.0,40.0,7.23,16.16,11.39,0.0
736132,2016-06-17,-0.3,9.0,33.8,38.97,6.82,15.88,11.52,0.0
736133,2016-06-18,-0.3,9.0,27.6,37.93,7.47,15.6,11.66,0.0
736134,2016-06-19,-0.3,9.0,21.4,36.9,8.12,15.32,11.79,0.0
736135,2016-06-20,-0.3,9.0,15.2,35.87,8.77,15.04,11.92,0.0
736136,2016-06-21,-0.3,9.0,9.0,34.83,9.42,14.77,12.06,0.0
736137,2016-06-22,-0.3,9.0,9.0,33.8,10.07,14.49,12.19,0.0
736138,2016-06-23,-0.3,9.0,9.0,32.77,10.72,14.21,12.32,0.0
736139,2016-06-24,-0.3,9.0,9.0,31.73,11.37,13.93,12.46,0.0
736140,2016-06-25,-0.3,9.0,9.0,30.7,12.02,13.66,12.59,0.0
736141,2016-06-26,-0.3,9.0,9.0,29.67,12.67,13.38,12.72,0.0
736142,2016-06-27,-0.3,9.0,9.0,28.63,13.32,13.1,12.86,0.0
736143,2016-06-28,-0.3,9.0,9.0,27.6,13.97,12.82,12.99,0.0
736144,2016-06-29,-0.3,9.0,9.0,26.57,14.62,12.54,13.12,0.0
736145,2016-06-30,-0.3,9.0,9.0,25.53,15.27,12.27,13.26,0.0
736146,2016-07-01,-0.3,9.0,9.0,24.5,15.92,11.99,13.39,0.0
736147,2016-07-02,-0.3,9.0,9.0,23.47,16.57,11.71,13.52,0.0
736148,2016-07-03,-0.3,9.0,9.0,22.43,17.22,11.43,13.66,0.0
736149,2016-07-04,-0.3,9.0,9.0,21.4,17.87,11.16,13.79,0.0
736150,2016-07-05,-0.3,9.0,9.0,20.37,18.52,10.88,13.92,0.0
736151,2016-07-06,-0.3,9.0,9.0,19.33,19.17,10.6,14.06,0.0
736152,2016-07-07,-0.3,9.0,9.0,18.3,19.82,10.32,14.19,0.0
736153,2016-07-08,-0.3,9.0,9.0,17.27,20.47,10.04,14.32,0.0
736154,2016-07-09,-0.3,9.0,9.0,16.23,21.12,9.77,14.46,8.51
736155,2016-07-10,-0.3,9.0,9.0,15.2,21.77,9.49,14.59,8.56
736156,2016-07-11,-0.3,9.0,9.0,14.17,22.42,9.21,14.72,8.62
736157,2016-07-12,-0.3,9.0,9.0,13.13,23.07,8.93,14.86,8.67
736158,2016-07-13,-0.3,9.0,9.0,12.1,23.72,8.66,14.99,8.73
736159,2016-07-14,-0.3,9.0,9.0,11.07,24.37,8.38,14.78,8.78
736160,2016-07-15,-0.3,9.0,9.0,10.03,25.02,8.1,14.58,8.84
736161,2016-07-16,-0.3,9.0,9.0,9.0,24.5,7.82,14.37,8.89
736162,2016-07-17,-0.3,9.0,9.0,9.0,23.98,7.54,14.16,8.95
736163,2016-07-18,-0.3,9.0,9.0,9.0,23.47,7.98,13.95,9.01
736164,2016-07-19,4.8,32.0,13.6,9.77,23.33,8.67,13.93,9.19
736165,2016-07-20,4.8,32.0,18.2,10.53,23.2,9.36,13.92,9.37
736166,2016-07-21,4.8,32.0,22.8,11.3,23.07,10.04,13.9,9.56
736167,2016-07-22,4.8,32.0,27.4,12.07,22.93,10.73,13.88,9.74
736168,2016-07-23,4.8,32.0,32.0,12.83,22.8,11.42,13.87,9.92
736169,2016-07-24,4.8,32.0,32.0,13.6,22.67,12.11,13.85,10.11
736170,2016-07-25,4.8,32.0,32.0,14.37,22.53,12.8,13.83,10.29
736171,2016-07-26,4.8,32.0,32.0,15.13,22.4,13.49,13.82,10.47
736172,2016-07-27,4.8,32.0,32.0,15.9,22.27,14.18,13.8,10.66
736173,2016-07-28,4.8,32.0,32.0,16.67,22.13,14.87,13.78,10.84
736174,2016-07-29,4.8,32.0,32.0,17.43,22.0,15.56,13.77,11.02
736175,2016-07-30,4.8,32.0,32.0,18.2,21.87,16.24,13.75,11.21
736176,2016-07-31,4.8,32.0,32.0,18.97,21.73,16.93,13.73,11.39
736177,2016-08-01,4.8,32.0,32.0,19.73,21.6,17.62,13.72,11.57
736178,2016-08-02,4.8,32.0,32.0,20.5,21.47,18.31,13.7,11.76
736179,2016-08-03,4.8,32.0,32.0,21.27,21.33,19.0,13.68,11.94
736180,2016-08-04,4.8,32.0,32.0,22.03,21.2,19.69,13.67,12.12
736181,2016-08-05,4.8,32.0,32.0,22.8,21.07,20.38,13.65,12.31
736182,2016-08-06,4.8,32.0,32.0,23.57,20.93,21.07,13.63,12.49
736183,2016-08-07,4.8,32.0,32.0,24.33,20.8,21.76,13.62,12.67
736184,2016-08-08,4.8,32.0,32.0,25.1,20.67,22.44,13.6,12.86
736185,2016-08-09,4.8,32.0,32.0,25.87,20.53,23.13,13.58,13.04
736186,2016-08-10,4.8,32.0,32.0,26.63,20.4,23.82,13.57,13.22
736187,2016-08-11,4.8,32.0,32.0,27.4,20.27,24.51,13.55,13.41
736188,2016-08-12,4.8,32.0,32.0,28.17,20.13,25.2,13.53,13.59
736189,2016-08-13,4.8,32.0,32.0,28.93,20.0,25.89,13.52,13.77
736190,2016-08-14,4.8,32.0,32.0,29.7,19.87,26.58,13.5,13.96
736191,2016-08-15,4.8,32.0,32.0,30.47,19.73,26.49,13.48,14.17
736192,2016-08-16,2.1,20.0,29.6,30.83,19.92,26.27,13.37,14.32
736193,2016-08-17,2.1,20.0,27.2,31.2,20.1,26.04,13.78,14.47
736194,2016-08-18,2.1,20.0,24.8,30.8,20.28,25.82,14.2,14.62
736195,2016-08-19,2.1,20.0,22.4,30.4,20.47,25.6,14.62,14.77
736196,2016-08-20,2.1,20.0,20.0,30.0,20.65,25.38,15.03,14.92
736197,2016-08-21,2.1,20.0,20.0,29.6,20.83,25.16,15.45,15.07
736198,2016-08-22,2.1,20.0,20.0,29.2,21.02,24.93,15.87,15.22
736199,2016-08-23,2.1,20.0,20.0,28.8,21.2,24.71,16.28,15.37
736200,2016-08-24,2.1,20.0,20.0,28.4,21.38,24.49,16.7,15.52
736201,2016-08-25,2.1,20.0,20.0,28.0,21.57,24.27,17.12,15.67
736202,2016-08-26,2.1,20.0,20.0,27.6,21.75,24.04,17.53,15.82
736203,2016-08-27,2.1,20.0,20.0,27.2,21.93,23.82,17.95,15.97
736204,2016-08-28,2.1,20.0,20.0,26.8,22.12,23.6,18.37,16.12
736205,2016-08-29,2.1,20.0,20.0,26.4,22.3,23.38,18.78,16.27
736206,2016-08-30,2.1,20.0,20.0,26.0,22.48,23.16,19.2,16.42
736207,2016-08-31,2.1,20.0,20.0,25.6,22.67,22.93,19.62,16.57
736208,2016-09-01,2.1,20.0,20.0,25.2,22.85,22.71,20.03,16.72
736209,2016-09-02,2.1,20.0,20.0,24.8,23.03,22.49,20.45,16.87
736210,2016-09-03,2.1,20.0,20.0,24.4,23.22,22.27,20.87,17.02
736211,2016-09-04,2.1,20.0,20.0,24.0,23.4,22.04,21.28,17.17
736212,2016-09-05,2.1,20.0,20.0,23.6,23.58,21.82,21.7,17.32
736213,2016-09-06,2.1,20.0,20.0,23.2,23.77,21.6,22.12,17.47
736214,2016-09-07,2.1,20.0,20.0,22.8,23.95,21.38,22.53,17.62
736215,2016-09-08,2.1,20.0,20.0,22.4,24.13,21.16,22.95,17.77
736216,2016-09-09,2.1,20.0,20.0,22.0,24.32,20.93,23.37,17.92
736217,2016-09-10,2.1,20.0,20.0,21.6,24.5,20.71,23.78,18.07
736218,2016-09-11,2.1,20.0,20.0,21.2,24.68,20.49,24.2,18.22
736219,2016-09-12,2.1,20.0,20.0,20.8,24.87,20.27,24.62,18.14
736220,2016-09-13,2.1,20.0,20.0,20.4,25.05,20.04,25.03,18.07
736221,2016-09-14,2.1,20.0,20.0,20.0,25.23,19.82,24.87,17.99
736222,2016-09-15,2.1,20.0,20.0,20.0,25.42,19.94,24.7,17.91
736223,2016-09-16,2.1,20.0,20.0,20.0,25.6,20.07,24.53,17.83
736224,2016-09-17,2.1,20.0,20.0,20.0,25.4,20.19,24.37,17.76
736225,2016-09-18,2.1,20.0,20.0,20.0,25.2,20.31,24.2,17.68
736226,2016-09-19,2.1,20.0,20.0,20.0,25.0,20.43,24.03,17.6
736227,2016-09-20,-5.8,-16.0,12.8,18.8,24.2,20.16,23.57,17.32
736228,2016-09-21,-5.8,-16.0,5.6,17.6,23.4,19.88,23.1,17.04
736229,2016-09-22,-5.8,-16.0,-1.6,16.4,22.6,19.6,22.63,16.77
736230,2016-09-23,-5.8,-16.0,-8.8,15.2,21.8,19.32,22.17,16.49
736231,2016-09-24,-5.8,-16.0,-16.0,14.0,21.0,19.04,21.7,16.21
736232,2016-09-25,-5.8,-16.0,-16.0,12.8,20.2,18.77,21.23,15.93
736233,2016-09-26,-5.8,-16.0,-16.0,11.6,19.4,18.49,20.77,15.66
736234,2016-09-27,-5.8,-16.0,-16.0,10.4,18.6,18.21,20.3,15.38
736235,2016-09-28,-5.8,-16.0,-16.0,9.2,17.8,17.93,19.83,15.1
736236,2016-09-29,-5.8,-16.0,-16.0,8.0,17.0,17.66,19.37,14.82
736237,2016-09-30,-5.8,-16.0,-16.0,6.8,16.2,17.38,18.9,14.54
736238,2016-10-01,-5.8,-16.0,-16.0,5.6,15.4,17.1,18.43,14.27
736239,2016-10-02,-5.8,-16.0,-16.0,4.4,14.6,16.82,17.97,13.99
736240,2016-10-03,-5.8,-16.0,-16.0,3.2,13.8,16.54,17.5,13.71
736241,2016-10-04,-5.8,-16.0,-16.0,2.0,13.0,16.27,17.03,13.43
736242,2016-10-05,-5.8,-16.0,-16.0,0.8,12.2,15.99,16.57,13.16
736243,2016-10-06,-5.8,-16.0,-16.0,-0.4,11.4,15.71,16.1,12.88
736244,2016-10-07,-5.8,-16.0,-16.0,-1.6,10.6,15.43,15.63,12.6
736245,2016-10-08,-5.8,-16.0,-16.0,-2.8,9.8,15.16,15.17,12.32
736246,2016-10-09,-5.8,-16.0,-16.0,-4.0,9.0,14.88,14.7,12.04
736247,2016-10-10,-5.8,-16.0,-16.0,-5.2,8.2,14.6,14.23,11.77
736248,2016-10-11,-5.8,-16.0,-16.0,-6.4,7.4,14.32,13.77,11.49
736249,2016-10-12,-5.8,-16.0,-16.0,-7.6,6.6,14.04,13.3,11.21
736250,2016-10-13,-5.8,-16.0,-16.0,-8.8,5.8,13.77,12.83,10.93
736251,2016-10-14,-5.8,-16.0,-16.0,-10.0,5.0,13.49,12.37,10.66
736252,2016-10-15,-5.8,-16.0,-16.0,-11.2,4.4,13.21,12.16,10.38
736253,2016-10-16,-5.8,-16.0,-16.0,-12.4,3.8,12.93,11.95,10.46
736254,2016-10-17,-5.8,-16.0,-16.0,-13.6,3.2,12.4,11.74,10.53
736255,2016-10-18,-5.8,-16.0,-16.0,-14.8,2.6,11.87,11.53,10.61
736256,2016-10-19,-9.0,-31.0,-19.0,-16.5,1.75,11.17,11.2,10.61
736257,2016-10-20,-9.0,-31.0,-22.0,-17.0,0.9,10.47,10.87,10.6
736258,2016-10-21,-9.0,-31.0,-25.0,-17.5,0.05,9.77,10.53,10.59
736259,2016-10-22,-9.0,-31.0,-28.0,-18.0,-0.8,9.07,10.2,10.59
736260,2016-10-23,-9.0,-31.0,-31.0,-18.5,-1.65,8.37,9.87,10.58
736261,2016-10-24,-9.0,-31.0,-31.0,-19.0,-2.5,7.67,9.53,10.58
736262,2016-10-25,-9.0,-31.0,-31.0,-19.5,-3.35,6.97,9.2,10.57
736263,2016-10-26,-9.0,-31.0,-31.0,-20.0,-4.2,6.27,8.87,10.57
736264,2016-10-27,-9.0,-31.0,-31.0,-20.5,-5.05,5.57,8.53,10.56
736265,2016-10-28,-9.0,-31.0,-31.0,-21.0,-5.9,4.87,8.2,10.56
736266,2016-10-29,-9.0,-31.0,-31.0,-21.5,-6.75,4.17,7.87,10.55
736267,2016-10-30,-9.0,-31.0,-31.0,-22.0,-7.6,3.47,7.53,10.54
736268,2016-10-31,-9.0,-31.0,-31.0,-22.5,-8.45,2.77,7.2,10.54
736269,2016-11-01,-9.0,-31.0,-31.0,-23.0,-9.3,2.07,6.87,10.53
736270,2016-11-02,-9.0,-31.0,-31.0,-23.5,-10.15,1.37,6.53,10.53
736271,2016-11-03,-9.0,-31.0,-31.0,-24.0,-11.0,0.67,6.2,10.52
736272,2016-11-04,-9.0,-31.0,-31.0,-24.5,-11.85,-0.03,5.87,10.52
736273,2016-11-05,-9.0,-31.0,-31.0,-25.0,-12.7,-0.73,5.53,10.51
736274,2016-11-06,-9.0,-31.0,-31.0,-25.5,-13.55,-1.43,5.2,10.51
736275,2016-11-07,-9.0,-31.0,-31.0,-26.0,-14.4,-2.13,4.87,10.5
736276,2016-11-08,-9.0,-31.0,-31.0,-26.5,-15.25,-2.83,4.53,10.49
736277,2016-11-09,-9.0,-31.0,-31.0,-27.0,-16.1,-3.53,4.2,10.49
736278,2016-11-10,-9.0,-31.0,-31.0,-27.5,-16.95,-4.23,3.87,10.48
736279,2016-11-11,-9.0,-31.0,-31.0,-28.0,-17.8,-4.93,3.53,10.48
736280,2016-11-12,-9.0,-31.0,-31.0,-28.5,-18.65,-5.63,3.2,10.47
736281,2016-11-13,-9.0,-31.0,-31.0,-29.0,-19.5,-6.33,2.87,10.08
736282,2016-11-14,-9.0,-31.0,-31.0,-29.5,-20.35,-6.9,2.53,9.68
736283,2016-11-15,-9.0,-31.0,-31.0,-30.0,-21.2,-7.47,2.2,9.29
736284,2016-11-16,-9.0,-31.0,-31.0,-30.5,-22.05,-8.03,1.68,8.89
736285,2016-11-17,25.5,127.0,0.6,-25.73,-20.27,-6.84,2.47,9.38
736286,2016-11-18,25.5,127.0,32.2,-20.47,-18.48,-5.66,3.26,9.86
736287,2016-11-19,25.5,127.0,63.8,-15.2,-16.1,-4.47,4.05,10.34
736288,2016-11-20,25.5,127.0,95.4,-9.93,-13.72,-3.28,4.84,10.83
736289,2016-11-21,25.5,127.0,127.0,-4.67,-11.33,-2.09,5.63,11.31
736290,2016-11-22,25.5,127.0,127.0,0.6,-8.95,-0.9,6.42,11.79
